L1	L2	L3	KO	Function	EC	Count
Cell wall/membrane/envelope biogenesis	N-acetylmuramoyl-L-alanine amidase		COG0860	AmiC:		1
Inorganic ion transport and metabolism	Tellurite resistance membrane protein TerC		COG0861	TerC:		1
Replication, recombination and repair	DNA modification methylase		COG0863	YhdJ:		1
Nucleotide transport and metabolism	Adenine deaminase		COG1001	AdeC:		1
Cell wall/membrane/envelope biogenesis	UDP-glucose 6-dehydrogenase		COG1004	Ugd:		1
Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 1 (chain H)		COG1005	NuoH:NADH dehydrogenase		1
Inorganic ion transport and metabolism	Multisubunit Na+/H+ antiporter, MnhC subunit		COG1006	MnhC:		1
Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 2 (chain N)		COG1007	NuoN:NADH dehydrogenase		1
Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 4 (chain M)		COG1008	NuoM:NADH dehydrogenase		1
Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit		COG1009	NuoL:NADH dehydrogenase		1
Coenzyme transport and metabolism	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)		COG1011	YigB:		1
Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase		COG1012	AdhE:Proline degradation		1
Energy production and conversion	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit		COG1014	PorG:Pyruvate oxidation		1
Carbohydrate transport and metabolism	Phosphopentomutase		COG1015	DeoB:		1
Energy production and conversion	Flavodoxin/ferredoxin--NADP reductase		COG1018	Fpr:		1
Carbohydrate transport and metabolism	6-phosphogluconate dehydrogenase (decarboxylating)		COG1023	YqeC:		1
Lipid transport and metabolism	Enoyl-CoA hydratase/carnithine racemase		COG1024	CaiD:Fatty acid biosynthesis		1
Posttranslational modification, protein turnover, chaperones	Membrane-bound serine protease NfeD, ClpP class		COG1030	NfeD:		1
General function prediction only	Radical SAM superfamily enzyme YgiQ, UPF0313 family		COG1032	YgiQ:		1
Energy production and conversion	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)		COG1034	NuoG:NADH dehydrogenase		1
Energy production and conversion	Pyruvate carboxylase		COG1038	PycA:Urea cycle		1
General function prediction only	DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain		COG1040	ComFC:		1
Energy production and conversion	Acyl-CoA synthetase (NDP forming)		COG1042	PatZN:		1
Cell wall/membrane/envelope biogenesis	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase		COG1043	LpxA:Lipid A biosynthesis		1
Cell wall/membrane/envelope biogenesis	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase		COG1044	LpxD:Lipid A biosynthesis		1
Amino acid transport and metabolism	Serine acetyltransferase		COG1045	CysE:Cysteine biosynthesis		1
Energy production and conversion	Aconitase A		COG1048	AcnA:Lysine biosynthesisTCA cycle		1
Nucleotide transport and metabolism	ADP-ribose pyrophosphatase YjhB, NUDIX family		COG1051	YjhB:		1
Energy production and conversion	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
Coenzyme transport and metabolism	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
General function prediction only	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
Energy production and conversion	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit		COG1053	SdhA:TCA cycle		1
Translation, ribosomal structure and biogenesis	tRNA U34 5'-hydroxylase TrhO, rhodanese family		COG1054	TrhO:		1
Inorganic ion transport and metabolism	Na+/H+ antiporter NhaD or related arsenite permease		COG1055	ArsB:		1
Coenzyme transport and metabolism	Nicotinate-nucleotide adenylyltransferase NadD		COG1057	NadD:NAD biosynthesis		1
Replication, recombination and repair	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA		COG1058	CinA:		1
Energy production and conversion	Zn-dependent alcohol/formaldehyde dehydrogenase		COG1062	FrmA:		1
Amino acid transport and metabolism	Threonine dehydrogenase or related Zn-dependent dehydrogenase		COG1063	Tdh:Non-phosphorylated Entner-Doudoroff pathway		1
General function prediction only	Threonine dehydrogenase or related Zn-dependent dehydrogenase		COG1063	Tdh:Non-phosphorylated Entner-Doudoroff pathway		1
Carbohydrate transport and metabolism	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family		COG1064	AdhP:		1
Replication, recombination and repair	DNA repair protein RadA/Sms, contains AAA+ ATPase domain		COG1066	Sms:		1
Carbohydrate transport and metabolism	Ribulose kinase		COG1069	AraB:		1
Carbohydrate transport and metabolism	Sugar (pentulose or hexulose) kinase		COG1070	XylB:Non-phosphorylated Entner-Doudoroff pathway		1
Energy production and conversion	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha		COG1071	AcoA:Pyruvate oxidation		1
Coenzyme transport and metabolism	Panthothenate kinase		COG1072	CoaA:Pantothenate/CoA biosynthesis		1
Signal transduction mechanisms	Fermentation-respiration switch esterase FrsA, DUF1100 family		COG1073	FrsA:		1
Replication, recombination and repair	3�-5� helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)		COG1074	RecB:		1
Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold		COG1075	EstA:		1
Posttranslational modification, protein turnover, chaperones	DnaJ domain-containing protein		COG1076	DjlA:		1
Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ		COG1079	NupQ:		1
Carbohydrate transport and metabolism	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)		COG1080	PtsA:		1
Carbohydrate transport and metabolism	Sugar phosphate isomerase/epimerase		COG1082	YcjR:		1
Cell wall/membrane/envelope biogenesis	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		COG1086	FlaA1:		1
Posttranslational modification, protein turnover, chaperones	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		COG1086	FlaA1:		1
Cell wall/membrane/envelope biogenesis	UDP-glucose 4-epimerase		COG1087	GalE:		1
Cell wall/membrane/envelope biogenesis	dTDP-D-glucose 4,6-dehydratase		COG1088	RfbB:		1
Cell wall/membrane/envelope biogenesis	GDP-D-mannose dehydratase		COG1089	Gmd:		1
General function prediction only	NAD dependent epimerase/dehydratase family enzyme		COG1090	YfcH:		1
Cell wall/membrane/envelope biogenesis	dTDP-4-dehydrorhamnose reductase		COG1091	RfbD:		1
Translation, ribosomal structure and biogenesis	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI		COG1092	RlmK:23S rRNA modification		1
General function prediction only	ABC-type uncharacterized transport system, ATPase component		COG1101	PhnK:		1
Amino acid transport and metabolism	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family		COG1104	NifS:		1
Inorganic ion transport and metabolism	ABC-type Mn2+/Zn2+ transport system, permease component		COG1108	ZnuB:		1
Carbohydrate transport and metabolism	Phosphomannomutase		COG1109	ManB:		1
Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component		COG1116	TauB:		1
Inorganic ion transport and metabolism	ABC-type phosphate transport system, ATPase component		COG1117	PstB:		1
Inorganic ion transport and metabolism	ABC-type sulfate/molybdate transport systems, ATPase component		COG1118	CysA:		1
Inorganic ion transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		COG1120	FepC:		1
Coenzyme transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		COG1120	FepC:		1
Inorganic ion transport and metabolism	ABC-type Mn2+/Zn2+ transport system, ATPase component		COG1121	ZnuC:		1
Inorganic ion transport and metabolism	Energy-coupling factor transporter ATP-binding protein EcfA2		COG1122	EcfA2:		1
General function prediction only	Energy-coupling factor transporter ATP-binding protein EcfA2		COG1122	EcfA2:		1
Posttranslational modification, protein turnover, chaperones	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain		COG1123	GsiA:		1
Amino acid transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		COG1124	DppF:		1
Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		COG1124	DppF:		1
Amino acid transport and metabolism	ABC-type proline/glycine betaine transport system, ATPase component		COG1125	OpuBA:		1
Amino acid transport and metabolism	ABC-type polar amino acid transport system, ATPase component		COG1126	GlnQ:		1
Cell wall/membrane/envelope biogenesis	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla		COG1127	MlaF:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component		COG1129	MglA:		1
Defense mechanisms	ABC-type multidrug transport system, ATPase component		COG1131	CcmA:		1
Defense mechanisms	ABC-type multidrug transport system, ATPase and permease component		COG1132	MdlB:		1
Defense mechanisms	Peptide antibiotic transporter SbmA/BacA, ABC-type permease family		COG1133	SbmA:		1
Carbohydrate transport and metabolism	ABC-type polysaccharide/polyol phosphate transport system, ATPase component		COG1134	TagH:		1
Amino acid transport and metabolism	ABC-type methionine transport system, ATPase component		COG1135	AbcC:		1
Cell wall/membrane/envelope biogenesis	ABC-type lipoprotein export system, ATPase component		COG1136	LolD:		1
Cell wall/membrane/envelope biogenesis	ABC-type lipopolysaccharide export system, ATPase component		COG1137	LptB:		1
Energy production and conversion	Cytochrome c biogenesis protein CcmF		COG1138	CcmF:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein CcmF		COG1138	CcmF:		1
Energy production and conversion	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)		COG1143	NuoI:NADH dehydrogenase		1
Energy production and conversion	Ferredoxin		COG1145	NapF:		1
Nucleotide transport and metabolism	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit		COG1146	PreA:		1
Coenzyme transport and metabolism	Deoxyxylulose-5-phosphate synthase		COG1154	Dxs:Pyridoxal phosphate biosynthesis		1
Lipid transport and metabolism	Deoxyxylulose-5-phosphate synthase		COG1154	Dxs:Pyridoxal phosphate biosynthesis		1
Cell motility	Flagellar biosynthesis/type III secretory pathway ATPase FliI		COG1157	FliI:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellar biosynthesis/type III secretory pathway ATPase FliI		COG1157	FliI:		1
Transcription	Transcription termination factor Rho		COG1158	Rho:		1
Translation, ribosomal structure and biogenesis	GTPase Era, involved in 16S rRNA processing		COG1159	Era:		1
Translation, ribosomal structure and biogenesis	Double Era-like domain GTPase Der		COG1160	Der:		1
Translation, ribosomal structure and biogenesis	Ribosome biogenesis GTPase RsgA		COG1162	RsgA:		1
Amino acid transport and metabolism	Oligoendopeptidase F		COG1164	PepF:		1
Transcription	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		COG1167	ARO8:Lysine biosynthesis		1
Amino acid transport and metabolism	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		COG1167	ARO8:Lysine biosynthesis		1
Amino acid transport and metabolism	Threonine deaminase		COG1171	IlvA:Isoleucine, leucine, valine biosynthesis		1
Carbohydrate transport and metabolism	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component		COG1172	AraH:		1
Amino acid transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		COG1173	DppC:		1
Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		COG1173	DppC:		1
Amino acid transport and metabolism	ABC-type proline/glycine betaine transport system, permease component		COG1174	OpuBB:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, permease component		COG1175	UgpA:		1
Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component I		COG1176	PotB:		1
Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component II		COG1177	PotC:		1
Inorganic ion transport and metabolism	ABC-type Fe3+ transport system, permease component		COG1178	FbpB:		1
Cell wall/membrane/envelope biogenesis	D-alanine-D-alanine ligase or related ATP-grasp enzyme		COG1181	DdlA:Mureine biosynthesis		1
General function prediction only	D-alanine-D-alanine ligase or related ATP-grasp enzyme		COG1181	DdlA:Mureine biosynthesis		1
Energy production and conversion	FMN-dependent NADH-azoreductase		COG1182	AzoR:		1
Lipid transport and metabolism	Phosphatidylserine synthase		COG1183	PssA:		1
Translation, ribosomal structure and biogenesis	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)		COG1185	Pnp:		1
Translation, ribosomal structure and biogenesis	Protein chain release factor PrfB		COG1186	PrfB:Translation factors		1
Translation, ribosomal structure and biogenesis	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605		COG1187	RsuA:16S rRNA modification		1
Translation, ribosomal structure and biogenesis	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain		COG1188	HslR:		1
Translation, ribosomal structure and biogenesis	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains		COG1189	YqxC:		1
Translation, ribosomal structure and biogenesis	Lysyl-tRNA synthetase (class II)		COG1190	LysU:Aminoacyl-tRNA synthetases		1
Transcription	DNA-directed RNA polymerase specialized sigma subunit		COG1191	FliA:RNA polymerase		1
Cell cycle control, cell division, chromosome partitioning	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		COG1192	ParA:		1
Cell motility	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		COG1192	ParA:		1
Replication, recombination and repair	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs		COG1194	MutY:		1
Replication, recombination and repair	Recombinational DNA repair ATPase RecF		COG1195	RecF:		1
Replication, recombination and repair	Transcription-repair coupling factor (superfamily II helicase)		COG1197	Mfd:		1
Transcription	Transcription-repair coupling factor (superfamily II helicase)		COG1197	Mfd:		1
Replication, recombination and repair	Primosomal protein N' (replication factor Y) - superfamily II helicase		COG1198	PriA:		1
Replication, recombination and repair	RecG-like helicase		COG1200	RecG:		1
Replication, recombination and repair	Lhr-like helicase		COG1201	Lhr:		1
Translation, ribosomal structure and biogenesis	Folate-dependent tRNA-U54 methylase TrmFO/GidA		COG1206	TrmFO:tRNA modification		1
Cell wall/membrane/envelope biogenesis	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase		COG1207	GlmU:		1
