Sample_ID	DRAM-ORF_count	DRAM-Annotated	DRAM-Hypothetical	DRAM-Unknown	DRAM-KO_count	Metacerberus-ORF_count	Metacerberus-Annotated	Metacerberus-Hypothetical	Metacerberus-Unknown	Metacerberus-KO_count
QGNH01001393.1	36.0	3.0	0.0	33.0	1.0	39.0	3.0	32.0	4.0	2.0
QGNH01001394.1	41.0	13.0	7.0	21.0	1.0	46.0	6.0	38.0	2.0	1.0
QGNH01001395.1	37.0	7.0	6.0	24.0	2.0	39.0	5.0	33.0	1.0	1.0
QGNH01001396.1	42.0	2.0	1.0	39.0	0.0	45.0	5.0	34.0	6.0	1.0
QGNH01001397.1	40.0	4.0	0.0	36.0	0.0	39.0	6.0	30.0	3.0	1.0
QGNH01001398.1	42.0	13.0	6.0	23.0	5.0	46.0	13.0	26.0	7.0	7.0
QGNH01001399.1	35.0	10.0	2.0	23.0	1.0	44.0	11.0	30.0	3.0	2.0
QGNH01001400.1	39.0	4.0	0.0	35.0	1.0	45.0	6.0	36.0	3.0	1.0
QGNH01001401.1	37.0	24.0	4.0	9.0	3.0	41.0	26.0	11.0	4.0	8.0
QGNH01001402.1	62.0	7.0	0.0	55.0	2.0	63.0	9.0	48.0	6.0	3.0
QGNH01001403.1	40.0	5.0	3.0	32.0	1.0	44.0	5.0	33.0	6.0	1.0
QGNH01001404.1	40.0	10.0	7.0	23.0	0.0	39.0	11.0	16.0	12.0	2.0
QGNH01001405.1	33.0	7.0	3.0	23.0	2.0	33.0	7.0	21.0	5.0	2.0
QGNH01001406.1	39.0	14.0	3.0	22.0	2.0	42.0	16.0	19.0	7.0	4.0
QGNH01001407.1	28.0	3.0	3.0	22.0	0.0	31.0	7.0	22.0	2.0	0.0
QGNH01001408.1	36.0	4.0	1.0	31.0	1.0	44.0	5.0	34.0	5.0	3.0
QGNH01001409.1	38.0	10.0	3.0	25.0	2.0	39.0	10.0	27.0	2.0	5.0
QGNH01001410.1	31.0	31.0	0.0	0.0	0.0	34.0	5.0	28.0	1.0	2.0
QGNH01001411.1	23.0	7.0	2.0	14.0	3.0	29.0	9.0	17.0	3.0	6.0
QGNH01001412.1	47.0	7.0	1.0	39.0	3.0	50.0	8.0	35.0	7.0	5.0
QGNH01001413.1	43.0	4.0	3.0	36.0	2.0	45.0	6.0	34.0	5.0	1.0
QGNH01001414.1	41.0	15.0	12.0	14.0	4.0	46.0	14.0	26.0	6.0	7.0
QGNH01001415.1	37.0	9.0	10.0	18.0	1.0	38.0	8.0	24.0	6.0	4.0
QGNH01001416.1	28.0	11.0	2.0	15.0	1.0	29.0	10.0	14.0	5.0	3.0
QGNH01001417.1	36.0	16.0	0.0	20.0	1.0	42.0	17.0	17.0	8.0	2.0
QGNH01001418.1	30.0	3.0	0.0	27.0	0.0	30.0	3.0	26.0	1.0	2.0
QGNH01001419.1	32.0	12.0	4.0	16.0	3.0	31.0	11.0	12.0	8.0	4.0
QGNH01001420.1	27.0	4.0	0.0	23.0	1.0	28.0	4.0	21.0	3.0	2.0
QGNH01001421.1	24.0	20.0	4.0	0.0	0.0	28.0	6.0	21.0	1.0	0.0
QGNH01001422.1	25.0	4.0	0.0	21.0	1.0	29.0	4.0	22.0	3.0	2.0
QGNH01001423.1	37.0	4.0	0.0	33.0	2.0	52.0	5.0	44.0	3.0	5.0
QGNH01001424.1	27.0	5.0	4.0	18.0	1.0	28.0	7.0	20.0	1.0	1.0
QGNH01001425.1	34.0	13.0	3.0	18.0	2.0	37.0	13.0	22.0	2.0	3.0
QGNH01001426.1	38.0	37.0	1.0	0.0	0.0	53.0	2.0	46.0	5.0	2.0
QGNH01001427.1	26.0	8.0	0.0	18.0	0.0	36.0	6.0	26.0	4.0	1.0
QGNH01001428.1	26.0	26.0	0.0	0.0	0.0	32.0	0.0	29.0	3.0	0.0
QGNH01001429.1	34.0	6.0	0.0	28.0	1.0	38.0	6.0	30.0	2.0	4.0
QGNH01001430.1	30.0	5.0	3.0	22.0	0.0	33.0	11.0	17.0	5.0	0.0
QGNH01001431.1	37.0	35.0	2.0	0.0	0.0	40.0	10.0	27.0	3.0	2.0
QGNH01001432.1	35.0	5.0	1.0	29.0	2.0	39.0	6.0	31.0	2.0	3.0
QGNH01001433.1	29.0	9.0	0.0	20.0	2.0	30.0	9.0	18.0	3.0	0.0
QGNH01001434.1	29.0	2.0	2.0	25.0	0.0	31.0	2.0	24.0	5.0	0.0
QGNH01001435.1	41.0	4.0	0.0	37.0	2.0	41.0	5.0	28.0	8.0	3.0
QGNH01001436.1	27.0	26.0	1.0	0.0	0.0	29.0	3.0	24.0	2.0	0.0
QGNH01001437.1	39.0	8.0	4.0	27.0	3.0	42.0	10.0	29.0	3.0	4.0
QGNH01001438.1	33.0	9.0	0.0	24.0	2.0	33.0	7.0	22.0	4.0	2.0
QGNH01001439.1	50.0	9.0	2.0	39.0	2.0	49.0	8.0	35.0	6.0	3.0
QGNH01001440.1	33.0	14.0	2.0	17.0	5.0	37.0	15.0	18.0	4.0	10.0
QGNH01001441.1	35.0	11.0	2.0	22.0	1.0	35.0	11.0	21.0	3.0	8.0
QGNH01001442.1	36.0	35.0	1.0	0.0	0.0	39.0	13.0	22.0	4.0	5.0
QGNH01001443.1	32.0	25.0	7.0	0.0	0.0	49.0	4.0	43.0	2.0	1.0
QGNH01001444.1	29.0	10.0	2.0	17.0	2.0	29.0	11.0	16.0	2.0	3.0
QGNH01001445.1	20.0	20.0	0.0	0.0	0.0	22.0	3.0	19.0	0.0	0.0
QGNH01001446.1	35.0	2.0	0.0	33.0	1.0	37.0	1.0	32.0	4.0	1.0
QGNH01001447.1	44.0	11.0	0.0	33.0	4.0	43.0	9.0	30.0	4.0	6.0
QGNH01001448.1	30.0	7.0	1.0	22.0	1.0	33.0	5.0	20.0	8.0	0.0
QGNH01001449.1	30.0	5.0	1.0	24.0	2.0	33.0	6.0	23.0	4.0	2.0
QGNH01001450.1	30.0	6.0	3.0	21.0	1.0	35.0	8.0	23.0	4.0	2.0
QGNH01001451.1	44.0	5.0	3.0	36.0	3.0	52.0	8.0	42.0	2.0	2.0
QGNH01001452.1	21.0	21.0	0.0	0.0	0.0	29.0	4.0	24.0	1.0	2.0
QGNH01001453.1	28.0	4.0	9.0	15.0	2.0	27.0	6.0	16.0	5.0	5.0
QGNH01001454.1	39.0	3.0	1.0	35.0	1.0	45.0	4.0	39.0	2.0	1.0
QGNH01001455.1	34.0	4.0	1.0	29.0	1.0	37.0	4.0	30.0	3.0	2.0
QGNH01001456.1	32.0	5.0	3.0	24.0	1.0	33.0	7.0	17.0	9.0	2.0
QGNH01001457.1	33.0	8.0	0.0	25.0	3.0	34.0	6.0	21.0	7.0	3.0
QGNH01001458.1	34.0	3.0	0.0	31.0	2.0	47.0	4.0	40.0	3.0	2.0
QGNH01001459.1	27.0	15.0	4.0	8.0	1.0	31.0	17.0	11.0	3.0	8.0
QGNH01001460.1	34.0	11.0	2.0	21.0	2.0	43.0	12.0	25.0	6.0	1.0
QGNH01001461.1	44.0	43.0	1.0	0.0	0.0	44.0	7.0	29.0	8.0	2.0
QGNH01001462.1	32.0	3.0	1.0	28.0	1.0	36.0	3.0	29.0	4.0	2.0
QGNH01001463.1	27.0	19.0	4.0	4.0	3.0	35.0	16.0	17.0	2.0	5.0
QGNH01001464.1						33.0	2.0	28.0	3.0	0.0
QGNH01001465.1	30.0	3.0	0.0	27.0	1.0	31.0	4.0	22.0	5.0	0.0
QGNH01001466.1	32.0	29.0	3.0	0.0	0.0	32.0	4.0	26.0	2.0	0.0
QGNH01001467.1	33.0	16.0	3.0	14.0	1.0	37.0	16.0	19.0	2.0	0.0
QGNH01001468.1	37.0	8.0	1.0	28.0	3.0	48.0	8.0	35.0	5.0	5.0
QGNH01001469.1	22.0	10.0	4.0	8.0	1.0	23.0	4.0	19.0	0.0	1.0
QGNH01001470.1	29.0	3.0	5.0	21.0	0.0	28.0	3.0	25.0	0.0	1.0
QGNH01001471.1	28.0	27.0	1.0	0.0	0.0	28.0	5.0	17.0	6.0	1.0
QGNH01001472.1	32.0	11.0	1.0	20.0	3.0	44.0	11.0	28.0	5.0	8.0
QGNH01001473.1	40.0	12.0	5.0	23.0	1.0	42.0	11.0	26.0	5.0	2.0
QGNH01001474.1	22.0	2.0	2.0	18.0	0.0	27.0	3.0	23.0	1.0	1.0
QGNH01001475.1	42.0	5.0	0.0	37.0	1.0	44.0	4.0	36.0	4.0	2.0
QGNH01001476.1	27.0	2.0	0.0	25.0	1.0	33.0	3.0	28.0	2.0	2.0
QGNH01001477.1	30.0	7.0	0.0	23.0	1.0	39.0	8.0	28.0	3.0	4.0
QGNH01001478.1	20.0	7.0	0.0	13.0	2.0	18.0	10.0	8.0	0.0	9.0
QGNH01001479.1	22.0	7.0	7.0	8.0	0.0	21.0	13.0	4.0	4.0	2.0
QGNH01001480.1	25.0	2.0	0.0	23.0	0.0	23.0	2.0	18.0	3.0	0.0
QGNH01001481.1	32.0	30.0	2.0	0.0	0.0	34.0	1.0	29.0	4.0	1.0
QGNH01001482.1	26.0	3.0	0.0	23.0	1.0	27.0	3.0	21.0	3.0	2.0
QGNH01001483.1	16.0	2.0	0.0	14.0	1.0	15.0	3.0	11.0	1.0	1.0
QGNH01001484.1	29.0	5.0	0.0	24.0	1.0	35.0	8.0	23.0	4.0	1.0
QGNH01001485.1	37.0	9.0	4.0	24.0	2.0	39.0	10.0	26.0	3.0	5.0
QGNH01001486.1	27.0	27.0	0.0	0.0	0.0	27.0	3.0	22.0	2.0	1.0
QGNH01001487.1	23.0	19.0	4.0	0.0	0.0	29.0	5.0	23.0	1.0	0.0
QGNH01001488.1	33.0	10.0	4.0	19.0	3.0	41.0	11.0	25.0	5.0	3.0
QGNH01001489.1	24.0	4.0	1.0	19.0	1.0	25.0	5.0	18.0	2.0	2.0
QGNH01001490.1	41.0	10.0	10.0	21.0	3.0	43.0	14.0	24.0	5.0	11.0
QGNH01001491.1	34.0	8.0	1.0	25.0	4.0	33.0	9.0	19.0	5.0	8.0
QGNH01001492.1	30.0	6.0	4.0	20.0	2.0	37.0	7.0	28.0	2.0	5.0
QGNH01001493.1	24.0	21.0	3.0	0.0	0.0	31.0	11.0	19.0	1.0	4.0
QGNH01001494.1	21.0	19.0	2.0	0.0	0.0	20.0	7.0	10.0	3.0	0.0
QGNH01001495.1	28.0	6.0	0.0	22.0	1.0	31.0	6.0	23.0	2.0	2.0
QGNH01001496.1	24.0	24.0	0.0	0.0	0.0	35.0	2.0	32.0	1.0	2.0
QGNH01001497.1	27.0	8.0	0.0	19.0	2.0	45.0	2.0	42.0	1.0	0.0
QGNH01001498.1	23.0	4.0	2.0	17.0	1.0	28.0	3.0	22.0	3.0	1.0
QGNH01001499.1	29.0	19.0	10.0	0.0	0.0	41.0	8.0	28.0	5.0	4.0
QGNH01001500.1	25.0	8.0	1.0	16.0	4.0	38.0	6.0	30.0	2.0	4.0
QGNH01001501.1	19.0	16.0	3.0	0.0	0.0	21.0	3.0	17.0	1.0	1.0
QGNH01001502.1	29.0	20.0	9.0	0.0	0.0	39.0	4.0	31.0	4.0	1.0
QGNH01001503.1	26.0	26.0	0.0	0.0	0.0	26.0	5.0	17.0	4.0	0.0
QGNH01001504.1	35.0	4.0	3.0	28.0	3.0	40.0	8.0	28.0	4.0	3.0
QGNH01001505.1	30.0	30.0	0.0	0.0	0.0	33.0	1.0	29.0	3.0	0.0
QGNH01001506.1	17.0	13.0	4.0	0.0	0.0	19.0	8.0	8.0	3.0	2.0
QGNH01001507.1	33.0	8.0	0.0	25.0	1.0	35.0	8.0	26.0	1.0	5.0
QGNH01001508.1	24.0	10.0	1.0	13.0	1.0	33.0	11.0	19.0	3.0	2.0
QGNH01001509.1	22.0	7.0	1.0	14.0	1.0	24.0	11.0	8.0	5.0	1.0
QGNH01001510.1	26.0	25.0	1.0	0.0	0.0	28.0	4.0	21.0	3.0	2.0
QGNH01001511.1	25.0	2.0	1.0	22.0	0.0	30.0	5.0	22.0	3.0	1.0
QGNH01001512.1	31.0	30.0	1.0	0.0	0.0	33.0	3.0	25.0	5.0	0.0
QGNH01001513.1	28.0	12.0	1.0	15.0	2.0	38.0	11.0	25.0	2.0	8.0
QGNH01001514.1	16.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001515.1	36.0	8.0	2.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001516.1	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001517.1	38.0	5.0	0.0	33.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001518.1	34.0	5.0	3.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001519.1	47.0	8.0	4.0	35.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001520.1	33.0	5.0	2.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001521.1	26.0	6.0	0.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001522.1	30.0	27.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001523.1	36.0	12.0	2.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001524.1	15.0	1.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001525.1	20.0	3.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001526.1	19.0	6.0	1.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001527.1	18.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001528.1	26.0	4.0	1.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001529.1	29.0	27.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001530.1	27.0	6.0	0.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001531.1	25.0	4.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001532.1	25.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001533.1	24.0	5.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001534.1	37.0	3.0	0.0	34.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001535.1	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001536.1	18.0	4.0	2.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001537.1	27.0	6.0	4.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001538.1	23.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001539.1	20.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001540.1	19.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001541.1	28.0	8.0	1.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001542.1	18.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001543.1	21.0	8.0	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001544.1	23.0	3.0	0.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001545.1	22.0	3.0	1.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001546.1	29.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001547.1	26.0	1.0	1.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001548.1	21.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001549.1	38.0	6.0	0.0	32.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001550.1	28.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001551.1	25.0	23.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001552.1	18.0	5.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001553.1	15.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001554.1	28.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001555.1	31.0	12.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001556.1	21.0	7.0	1.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001557.1	20.0	6.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001558.1	17.0	7.0	3.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001559.1	30.0	5.0	2.0	23.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001560.1	23.0	14.0	1.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001561.1	22.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001562.1	19.0	4.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001563.1	30.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001564.1	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001565.1	22.0	3.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001566.1	27.0	6.0	1.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001567.1	20.0	9.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001568.1	23.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001569.1	26.0	5.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001570.1	18.0	3.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001571.1	16.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001572.1	16.0	5.0	1.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001573.1	24.0	5.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001574.1	11.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001575.1	35.0	2.0	2.0	31.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001576.1	23.0	3.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001577.1	18.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001578.1	22.0	13.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001579.1	29.0	28.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001580.1	20.0	12.0	4.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001581.1	21.0	10.0	2.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001582.1	27.0	2.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001583.1	21.0	3.0	1.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001584.1	10.0	3.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001585.1	27.0	4.0	1.0	22.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001586.1	23.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001587.1	21.0	8.0	2.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001588.1	22.0	7.0	2.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001589.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001590.1	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001591.1	20.0	6.0	2.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001592.1	31.0	6.0	1.0	24.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001593.1	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001594.1	24.0	7.0	1.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001595.1						0.0	0.0	0.0	0.0	0.0
QGNH01001596.1	13.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001597.1	23.0	5.0	1.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001598.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001599.1	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001600.1	34.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001601.1	30.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001602.1	17.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001603.1	24.0	5.0	1.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001604.1	18.0	7.0	5.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001605.1	18.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001606.1						0.0	0.0	0.0	0.0	0.0
QGNH01001607.1	17.0	5.0	1.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001608.1	19.0	7.0	1.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001609.1	20.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001610.1	22.0	5.0	4.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001611.1	13.0	7.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0
QGNH01001612.1	23.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001613.1	20.0	9.0	2.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001614.1						0.0	0.0	0.0	0.0	0.0
QGNH01001615.1	8.0	4.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001616.1	21.0	15.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001617.1	23.0	4.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001618.1	22.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001619.1	16.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001620.1	24.0	23.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001621.1	11.0	3.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001622.1	12.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001623.1	18.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001624.1	19.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001625.1	20.0	6.0	1.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001626.1	21.0	7.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001627.1	23.0	3.0	0.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001628.1	19.0	10.0	2.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001629.1	22.0	4.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001630.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001631.1	24.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001632.1	27.0	2.0	1.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001633.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001634.1	24.0	7.0	4.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001635.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001636.1						0.0	0.0	0.0	0.0	0.0
QGNH01001637.1	35.0	5.0	0.0	30.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001638.1	21.0	5.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001639.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001640.1	15.0	7.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001641.1	15.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001642.1	18.0	12.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001643.1	22.0	2.0	0.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001644.1	24.0	3.0	2.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001645.1	26.0	4.0	0.0	22.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001646.1	23.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001647.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001648.1	19.0	5.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001649.1	26.0	3.0	0.0	23.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001650.1	6.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001651.1	23.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001652.1	11.0	2.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001653.1	21.0	5.0	1.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001654.1	21.0	2.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001655.1	20.0	4.0	3.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001656.1	21.0	7.0	2.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001657.1	26.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001658.1	15.0	3.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001659.1	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001660.1	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001661.1	25.0	4.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001662.1						0.0	0.0	0.0	0.0	0.0
QGNH01001663.1	19.0	5.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001664.1						0.0	0.0	0.0	0.0	0.0
QGNH01001665.1	23.0	6.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001666.1	23.0	3.0	0.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001667.1	19.0	3.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001668.1	17.0	7.0	2.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001669.1	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001670.1						0.0	0.0	0.0	0.0	0.0
QGNH01001671.1	11.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001672.1						0.0	0.0	0.0	0.0	0.0
QGNH01001673.1	18.0	9.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
