#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG08408	5	5	Xu	REFSEQ hypothetical protein
VOG08409	19	19	Xu	REFSEQ hypothetical protein
VOG08410	3	3	Xu	REFSEQ hypothetical protein
VOG08411	3	3	Xu	REFSEQ hypothetical protein
VOG08412	2	2	Xu	REFSEQ hypothetical protein
VOG08413	47	47	Xu	REFSEQ hypothetical protein
VOG08414	2	2	Xu	REFSEQ hypothetical protein
VOG08415	8	8	Xu	REFSEQ hypothetical protein
VOG08416	13	13	Xu	REFSEQ hypothetical protein
VOG08417	2	2	Xu	REFSEQ hypothetical protein
VOG08418	6	6	Xu	REFSEQ hypothetical protein
VOG08419	2	2	Xu	REFSEQ gp62
VOG08420	78	78	Xu	REFSEQ hypothetical protein
VOG08421	3	3	Xu	REFSEQ hypothetical protein
VOG08422	2	2	Xu	REFSEQ hypothetical protein
VOG08423	2	2	Xu	REFSEQ gp016
VOG08424	2	2	Xu	REFSEQ putative orfan
VOG08425	11	11	Xu	REFSEQ hypothetical protein
VOG08426	2	2	Xu	REFSEQ hypothetical protein
VOG08427	2	2	Xu	REFSEQ hypothetical protein
VOG08428	5	5	Xu	REFSEQ hypothetical protein
VOG08429	5	5	Xu	REFSEQ hypothetical protein
VOG08430	41	41	Xr	sp|P28958|PAP_EHV1B DNA polymerase processivity factor
VOG08431	4	4	Xu	REFSEQ hypothetical protein
VOG08432	2	2	Xu	REFSEQ hypothetical protein
VOG08433	4	4	Xu	REFSEQ hypothetical protein
VOG08434	15	15	Xu	REFSEQ hypothetical protein
VOG08435	11	11	Xu	REFSEQ hypothetical protein
VOG08436	2	2	Xu	REFSEQ hypothetical protein
VOG08437	6	6	Xu	REFSEQ hypothetical protein
VOG08438	2	2	Xu	REFSEQ hypothetical protein
VOG08439	3	3	Xu	REFSEQ hypothetical protein
VOG08440	2	2	Xu	sp|Q00135|VG51_ICHVA Putative membrane protein ORF51
VOG08441	2	2	Xu	REFSEQ hypothetical protein
VOG08442	3	3	Xu	REFSEQ hypothetical protein
VOG08443	2	2	Xu	REFSEQ hypothetical protein
VOG08444	3	3	Xu	REFSEQ hypothetical protein
VOG08445	5	5	Xu	REFSEQ hypothetical protein
VOG08446	3	3	Xu	REFSEQ hypothetical protein
VOG08447	4	4	Xu	REFSEQ hypothetical protein
VOG08448	2	2	Xu	REFSEQ hypothetical protein
VOG08449	4	3	Xu	REFSEQ hypothetical protein
VOG08450	4	4	Xu	REFSEQ hypothetical protein
VOG08451	2	2	Xu	REFSEQ hypothetical protein
VOG08452	2	2	Xu	REFSEQ hypothetical protein
VOG08453	2	2	Xu	REFSEQ hypothetical protein
VOG08454	3	3	Xu	REFSEQ hypothetical protein
VOG08455	5	5	Xu	REFSEQ hypothetical protein
VOG08456	3	3	Xu	REFSEQ hypothetical protein
VOG08457	6	6	Xu	REFSEQ hypothetical protein
VOG08458	2	2	Xu	REFSEQ putative tail protein
VOG08459	7	7	Xu	REFSEQ hypothetical protein
VOG08460	2	2	Xu	REFSEQ hypothetical protein
VOG08461	3	3	Xu	REFSEQ hypothetical protein
VOG08462	8	8	Xu	REFSEQ hypothetical protein
VOG08463	7	7	Xu	REFSEQ hypothetical protein
VOG08464	34	34	Xu	REFSEQ hypothetical protein
VOG08465	5	5	Xu	REFSEQ hypothetical protein
VOG08466	4	4	Xu	REFSEQ hypothetical protein
VOG08467	5	5	Xu	REFSEQ hypothetical protein
VOG08468	2	2	Xu	REFSEQ hypothetical protein
VOG08469	10	10	Xu	sp|Q5UQS2|YR331_MIMIV Putative zinc finger MYND domain-containing protein R331
VOG08470	2	2	Xs	sp|Q38580|SCAF_BPSPP Capsid assembly scaffolding protein
VOG08471	3	2	Xu	REFSEQ hypothetical protein
VOG08472	2	2	Xu	REFSEQ hypothetical protein
VOG08473	2	2	Xu	REFSEQ hypothetical protein
VOG08474	21	21	Xh	sp|D2XNR0|FLOT3_MEDTR Flotillin-like protein 3
VOG08475	2	2	Xu	REFSEQ hypothetical protein
VOG08476	2	2	Xu	REFSEQ hypothetical protein
VOG08477	7	7	Xu	REFSEQ hypothetical protein
VOG08478	37	37	Xu	REFSEQ hypothetical protein
VOG08479	4	4	Xu	REFSEQ unknown similar to AMEV008
VOG08480	2	2	Xu	REFSEQ tail protein
VOG08481	16	16	Xu	REFSEQ hypothetical protein
VOG08482	9	9	Xs	sp|Q5UNV1|YR691_MIMIV Uncharacterized protein R691
VOG08483	4	4	Xu	REFSEQ hypothetical protein
VOG08484	2	2	Xu	REFSEQ gp34.56
VOG08485	2	2	Xu	REFSEQ hypothetical protein
VOG08486	4	4	Xu	REFSEQ hypothetical protein
VOG08487	4	4	Xu	REFSEQ hypothetical protein
VOG08488	9	9	Xu	REFSEQ hypothetical protein
VOG08489	8	8	Xu	REFSEQ virion structural protein
VOG08490	3	3	Xu	REFSEQ hypothetical protein
VOG08491	5	4	Xu	REFSEQ protein LORF2
VOG08492	6	6	Xu	REFSEQ hypothetical protein
VOG08493	22	22	Xu	REFSEQ hypothetical protein
VOG08494	29	29	Xu	REFSEQ immunity protein
VOG08495	6	6	Xu	REFSEQ hypothetical protein
VOG08496	3	3	Xu	REFSEQ hypothetical protein
VOG08497	2	2	Xu	REFSEQ hypothetical protein
VOG08498	4	4	Xu	REFSEQ hypothetical protein
VOG08499	3	3	Xu	REFSEQ hypothetical protein
VOG08500	24	24	Xu	REFSEQ hypothetical protein
VOG08501	3	3	Xu	REFSEQ hypothetical protein
VOG08502	11	11	Xs	sp|P41656|PIF4_NPVAC Per os infectivity factor 4
VOG08503	2	2	Xu	REFSEQ hypothetical protein
VOG08504	17	17	Xu	REFSEQ hypothetical protein
VOG08505	29	29	Xu	REFSEQ hypothetical protein
VOG08506	3	3	Xu	REFSEQ hypothetical protein
VOG08507	2	2	Xu	REFSEQ hypothetical protein
VOG08508	4	4	Xu	sp|Q9QAS3|NS2A_CVBLY Non-structural protein 2a
VOG08509	25	25	Xu	REFSEQ hypothetical protein
VOG08510	3	3	Xu	REFSEQ tailspike sialidase
VOG08511	2	2	Xu	REFSEQ hypothetical protein
VOG08512	5	5	Xu	REFSEQ hypothetical protein
VOG08513	2	2	Xu	REFSEQ membrane fusion protein p10
VOG08514	5	5	Xu	REFSEQ hypothetical protein
VOG08515	3	3	Xu	REFSEQ hypothetical protein
VOG08516	4	4	Xu	REFSEQ hypothetical protein
VOG08517	4	4	Xu	REFSEQ hypothetical protein
VOG08518	3	3	Xu	REFSEQ membrane protein
VOG08519	2	2	Xu	REFSEQ hypothetical protein
VOG08520	11	11	Xu	REFSEQ hypothetical protein
VOG08521	21	21	XhXrXs	sp|O64328|G_BPN15 Tail assembly protein G
VOG08522	6	6	Xu	REFSEQ membrane protein
VOG08523	2	2	Xu	REFSEQ hypothetical protein
VOG08524	3	3	Xu	REFSEQ hypothetical protein
VOG08525	4	4	Xu	REFSEQ membrane protein
VOG08526	2	2	Xu	REFSEQ hypothetical protein
VOG08527	11	11	Xu	REFSEQ hypothetical protein
VOG08528	2	2	Xu	REFSEQ hypothetical protein
VOG08529	2	2	Xu	REFSEQ hypothetical protein
VOG08530	5	5	Xu	REFSEQ hypothetical protein
VOG08531	3	3	Xu	REFSEQ major capsid protein
VOG08532	15	13	Xu	REFSEQ hypothetical protein
VOG08533	7	7	Xu	REFSEQ protein UL30A
VOG08534	11	11	Xu	REFSEQ hypothetical protein
VOG08535	6	6	Xu	REFSEQ hypothetical protein
VOG08536	17	17	Xu	REFSEQ hypothetical protein
VOG08537	13	13	Xu	REFSEQ hypothetical protein
VOG08538	19	19	Xu	REFSEQ hypothetical protein
VOG08539	3	3	Xu	REFSEQ hypothetical protein
VOG08540	2	2	Xu	REFSEQ gp64
VOG08541	19	19	Xu	REFSEQ hypothetical protein
VOG08542	2	2	Xh	sp|P45693|SP5S_BACSU Stage V sporulation protein S
VOG08543	3	3	Xu	REFSEQ hypothetical protein
VOG08544	2	2	Xu	REFSEQ hypothetical protein
VOG08545	3	3	Xu	REFSEQ hypothetical protein
VOG08546	4	4	Xu	REFSEQ hypothetical protein
VOG08547	2	2	Xu	REFSEQ putative orfan
VOG08548	3	3	Xu	REFSEQ hypothetical protein
VOG08549	2	2	Xu	REFSEQ hypothetical protein
VOG08550	2	2	Xu	REFSEQ hypothetical protein
VOG08551	2	2	Xu	REFSEQ hypothetical protein
VOG08552	2	2	Xu	REFSEQ hypothetical protein
VOG08553	5	5	Xu	REFSEQ hypothetical protein
VOG08554	2	2	Xu	REFSEQ hypothetical protein
VOG08555	2	2	XhXrXs	sp|P0C9D2|PAP1_ASFM2 Putative poly(A) polymerase catalytic subunit
VOG08556	7	7	Xu	REFSEQ hypothetical protein
VOG08557	15	15	Xu	REFSEQ hypothetical protein
VOG08558	2	2	Xu	REFSEQ hypothetical protein
VOG08559	2	2	Xu	REFSEQ hypothetical protein
VOG08560	19	19	Xu	REFSEQ hypothetical protein
VOG08561	6	6	Xu	REFSEQ hypothetical protein
VOG08562	6	6	Xu	REFSEQ hypothetical protein
VOG08563	5	5	Xu	REFSEQ hypothetical protein
VOG08564	2	2	Xu	REFSEQ hypothetical protein
VOG08565	2	2	Xu	REFSEQ hypothetical protein
VOG08566	2	2	Xu	REFSEQ gp48
VOG08567	3	3	Xu	REFSEQ protein ORF84
VOG08568	3	3	Xu	REFSEQ type II toxin-antitoxin system HigB family toxin
VOG08569	2	2	Xu	REFSEQ hypothetical protein
VOG08570	3	3	Xu	REFSEQ hypothetical protein
VOG08571	14	14	Xu	REFSEQ hypothetical protein
VOG08572	2	2	Xu	REFSEQ hypothetical protein
VOG08573	2	2	Xu	REFSEQ hypothetical protein
VOG08574	2	2	Xu	REFSEQ hypothetical protein
VOG08575	3	3	XhXpXr	sp|P0C6V6|R1A_PEDV7 Replicase polyprotein 1a
VOG08576	2	2	Xu	REFSEQ hypothetical protein
VOG08577	3	3	Xu	REFSEQ hypothetical protein 1
VOG08578	7	7	Xu	REFSEQ hypothetical protein
VOG08579	2	2	Xu	REFSEQ hypothetical protein
VOG08580	8	8	Xu	REFSEQ hypothetical protein
VOG08581	4	3	Xu	REFSEQ EsV-1-77
VOG08582	3	3	Xu	REFSEQ hypothetical protein
VOG08583	3	3	Xu	REFSEQ hypothetical protein
VOG08584	5	5	Xu	REFSEQ hypothetical protein
VOG08585	2	2	Xu	REFSEQ hypothetical protein
VOG08586	4	4	Xu	REFSEQ polysaccharide deacetylase
VOG08587	2	2	Xu	REFSEQ hypothetical protein
VOG08588	9	9	Xu	REFSEQ hypothetical protein
VOG08589	2	2	Xu	REFSEQ hypothetical protein
VOG08590	3	2	Xu	REFSEQ FirrV-1-B53
VOG08591	2	2	Xu	REFSEQ hypothetical protein
VOG08592	2	2	Xu	REFSEQ hypothetical protein
VOG08593	2	2	Xu	REFSEQ hypothetical protein
VOG08594	2	2	Xu	sp|Q6SW10|UL133_HCMVM Protein UL133
VOG08595	2	2	Xu	REFSEQ tail protein
VOG08596	2	2	Xu	REFSEQ hypothetical protein
VOG08597	2	2	Xu	REFSEQ hypothetical protein
VOG08598	6	6	Xu	REFSEQ hypothetical protein
VOG08599	2	2	Xu	REFSEQ tail spike protein
VOG08600	2	2	Xu	sp|Q6R7G4|Y061_OSHVF Uncharacterized protein ORF61
VOG08601	2	2	Xu	REFSEQ hypothetical protein
VOG08602	7	7	Xu	REFSEQ hypothetical protein
VOG08603	2	2	Xu	REFSEQ hypothetical protein
VOG08604	7	7	XhXp	sp|F5HCM1|VIE1_HCMVM Immediate early protein IE1
VOG08605	3	3	Xu	REFSEQ hypothetical protein
VOG08606	4	4	Xu	REFSEQ hypothetical protein
VOG08607	2	2	Xu	REFSEQ hypothetical protein
VOG08608	7	7	Xu	REFSEQ hypothetical protein
VOG08609	3	3	Xu	REFSEQ protein G
VOG08610	2	2	Xu	REFSEQ hypothetical protein
VOG08611	2	2	Xu	REFSEQ hypothetical protein
VOG08612	2	2	Xu	REFSEQ hypothetical protein
VOG08613	13	13	Xu	sp|B4YNF2|VF546_SPTNK Uncharacterized protein V12
VOG08614	2	2	Xu	REFSEQ hypothetical protein
VOG08615	5	5	Xu	REFSEQ hypothetical protein
VOG08616	2	2	Xu	REFSEQ hypothetical protein
VOG08617	2	2	Xu	REFSEQ hypothetical protein
VOG08618	2	2	Xu	REFSEQ replication protein
VOG08619	2	2	Xu	REFSEQ hypothetical protein
VOG08620	59	59	Xu	REFSEQ tail sheath
VOG08621	2	2	Xu	REFSEQ hypothetical protein
VOG08622	2	2	Xu	REFSEQ hypothetical protein
VOG08623	3	3	Xu	REFSEQ hypothetical protein
VOG08624	8	8	Xu	REFSEQ hypothetical protein
VOG08625	39	39	Xu	REFSEQ hypothetical protein
VOG08626	3	3	Xu	REFSEQ hypothetical protein
VOG08627	2	2	Xu	REFSEQ hypothetical protein
VOG08628	7	7	Xu	REFSEQ hypothetical protein
VOG08629	8	8	Xu	REFSEQ hypothetical protein
VOG08630	6	6	Xu	REFSEQ hypothetical protein
VOG08631	2	2	Xu	REFSEQ hypothetical protein
VOG08632	4	4	Xu	sp|Q914G1|Y071_SIFVH Uncharacterized protein 71
VOG08633	7	7	Xu	REFSEQ hypothetical protein
VOG08634	2	2	Xu	REFSEQ hypothetical protein
VOG08635	4	4	Xu	REFSEQ hypothetical protein
VOG08636	5	5	Xu	REFSEQ hypothetical protein
VOG08637	2	2	Xu	REFSEQ replication protein
VOG08638	2	2	Xu	REFSEQ hypothetical protein
VOG08639	25	25	Xu	REFSEQ hypothetical protein
VOG08640	3	3	Xu	REFSEQ hypothetical protein
VOG08641	6	6	Xu	REFSEQ hypothetical protein
VOG08642	2	2	Xu	REFSEQ hypothetical protein
VOG08643	2	2	Xu	REFSEQ hypothetical protein
VOG08644	2	2	Xu	REFSEQ hypothetical protein
VOG08645	4	4	Xu	REFSEQ lipoprotein
VOG08646	12	10	Xu	REFSEQ tail length tape measure protein
VOG08647	4	4	Xu	REFSEQ hypothetical protein
VOG08648	3	3	Xu	REFSEQ hypothetical protein
VOG08649	25	25	XhXpXrXs	sp|P19110|POLG_JAEV5 Genome polyprotein
VOG08650	3	3	Xh	sp|P14363|V249_FOWPN Uncharacterized protein FPV249
VOG08651	2	2	Xu	REFSEQ hypothetical protein
VOG08652	49	49	Xu	REFSEQ membrane protein
VOG08653	2	2	Xu	REFSEQ hypothetical protein
VOG08654	2	2	Xu	REFSEQ hypothetical protein
VOG08655	3	3	Xu	REFSEQ hypothetical protein
VOG08656	5	5	Xu	REFSEQ hypothetical protein
VOG08657	2	2	Xu	REFSEQ putative orfan
VOG08658	2	2	Xu	REFSEQ hypothetical protein
VOG08659	4	4	Xu	REFSEQ hypothetical protein
VOG08660	7	7	Xu	REFSEQ hypothetical protein
VOG08661	3	3	Xu	REFSEQ hypothetical protein
VOG08662	3	3	Xu	REFSEQ hypothetical protein
VOG08663	2	2	Xu	REFSEQ hypothetical protein
VOG08664	2	2	Xu	REFSEQ hypothetical protein
VOG08665	2	2	Xu	REFSEQ hypothetical protein
VOG08666	20	19	Xs	sp|A0A1P8YT88|CAPSD_AHEBV Capsid protein
VOG08667	37	37	Xu	REFSEQ hypothetical protein
VOG08668	2	2	Xu	REFSEQ hypothetical protein
VOG08669	6	6	Xu	REFSEQ hypothetical protein
VOG08670	2	2	Xu	REFSEQ hypothetical protein
VOG08671	17	17	Xu	REFSEQ hypothetical protein
VOG08672	3	3	Xu	REFSEQ hypothetical protein
VOG08673	2	2	Xu	REFSEQ hypothetical protein
VOG08674	3	3	Xu	sp|Q573D2|Y258_AFV2P Uncharacterized protein ORF258
VOG08675	8	8	Xu	REFSEQ toxin
VOG08676	2	2	Xu	REFSEQ hypothetical protein
VOG08677	2	2	Xu	REFSEQ putative orfan
VOG08678	2	2	Xu	REFSEQ putative orfan
VOG08679	2	2	Xu	REFSEQ hypothetical protein
VOG08680	3	3	Xu	REFSEQ hypothetical protein
VOG08681	11	11	Xu	REFSEQ hydrolase
VOG08682	2	2	Xu	REFSEQ hypothetical protein
VOG08683	7	7	Xu	REFSEQ hypothetical protein
VOG08684	2	2	Xu	REFSEQ 153R
VOG08685	4	4	Xu	REFSEQ coil containing protein
VOG08686	2	2	Xu	REFSEQ hypothetical protein
VOG08687	4	4	Xu	REFSEQ hypothetical protein
VOG08688	5	5	Xu	REFSEQ hypothetical protein
VOG08689	2	2	Xu	REFSEQ hypothetical protein
VOG08690	2	2	Xu	REFSEQ hypothetical protein
VOG08691	2	2	Xu	REFSEQ gp23
VOG08692	2	2	Xu	REFSEQ hypothetical protein
VOG08693	2	2	Xu	REFSEQ hypothetical protein
VOG08694	4	4	Xs	sp|O01999|PYHD_CPVCS Polyhedrin
VOG08695	3	3	Xu	REFSEQ gp43, conserved domain protein
VOG08696	2	2	Xu	REFSEQ hypothetical protein
VOG08697	2	2	Xu	REFSEQ hypothetical protein
VOG08698	5	5	Xu	REFSEQ hypothetical protein
VOG08699	10	10	Xu	REFSEQ hypothetical protein
VOG08700	5	5	Xu	REFSEQ gp23
VOG08701	5	5	Xu	REFSEQ hypothetical protein
VOG08702	2	2	Xu	REFSEQ hypothetical protein
VOG08703	4	3	Xu	REFSEQ hypothetical protein
VOG08704	2	2	Xu	REFSEQ hypothetical protein
VOG08705	32	32	Xu	REFSEQ hypothetical protein
VOG08706	14	14	Xu	REFSEQ hypothetical protein
VOG08707	6	6	Xu	REFSEQ hypothetical protein
VOG08708	2	2	Xu	REFSEQ hypothetical protein
VOG08709	6	6	Xu	REFSEQ hypothetical protein
VOG08710	20	20	Xu	REFSEQ hypothetical protein
VOG08711	2	2	XrXs	sp|P27388|PKG22_BPPRD Packaging protein P22
VOG08712	10	10	Xu	REFSEQ hypothetical protein
VOG08713	6	6	Xu	REFSEQ hypothetical protein
VOG08714	3	3	Xu	REFSEQ Hypothetical protein
VOG08715	6	6	Xu	REFSEQ guanylate kinase-like protein
VOG08716	21	21	Xu	REFSEQ hypothetical protein
VOG08717	2	2	Xu	REFSEQ hypothetical protein
VOG08718	3	3	Xu	REFSEQ hypothetical protein
VOG08719	2	2	Xu	REFSEQ hypothetical protein
VOG08720	6	6	Xu	REFSEQ hypothetical protein
VOG08721	4	4	Xu	REFSEQ hypothetical protein
VOG08722	35	35	Xu	REFSEQ hypothetical protein
VOG08723	4	4	Xu	sp|P0C733|BNL2B_EBVG Uncharacterized protein BNLF2b
VOG08724	2	2	Xu	REFSEQ hypothetical protein
VOG08725	2	2	Xu	REFSEQ hypothetical protein
VOG08726	2	2	Xu	REFSEQ hypothetical protein
VOG08727	3	3	Xu	REFSEQ hypothetical protein
VOG08728	2	2	Xu	REFSEQ putative pectate lyase
VOG08729	4	4	Xu	REFSEQ hypothetical protein
VOG08730	2	2	Xu	REFSEQ hypothetical protein
VOG08731	2	2	Xu	REFSEQ hypothetical protein
VOG08732	2	2	Xu	sp|O42037|VGA2_ALHV1 Uncharacterized protein A2
VOG08733	2	2	Xu	REFSEQ hypothetical protein
VOG08734	4	4	Xu	REFSEQ hypothetical protein
VOG08735	2	2	Xu	REFSEQ hypothetical protein
VOG08736	24	24	Xu	REFSEQ hypothetical protein
VOG08737	6	6	Xu	REFSEQ hypothetical protein
VOG08738	2	2	Xu	REFSEQ hypothetical protein
VOG08739	22	22	Xu	REFSEQ virion structural protein
VOG08740	11	11	Xu	REFSEQ hypothetical protein
VOG08741	4	4	Xu	REFSEQ hypothetical protein
VOG08742	2	2	Xu	REFSEQ hypothetical protein
VOG08743	2	2	Xu	REFSEQ hypothetical protein
VOG08744	2	2	Xu	REFSEQ hypothetical protein
VOG08745	2	2	Xu	REFSEQ hypothetical protein
VOG08746	3	3	Xu	REFSEQ hypothetical protein
VOG08747	6	6	Xu	REFSEQ hypothetical protein
VOG08748	3	3	Xu	REFSEQ hypothetical protein
VOG08749	2	2	Xu	REFSEQ hypothetical protein
VOG08750	2	2	Xu	REFSEQ hypothetical protein
VOG08751	5	5	Xu	REFSEQ hypothetical protein
VOG08752	2	2	Xu	REFSEQ hypothetical protein
VOG08753	2	2	Xu	REFSEQ hypothetical protein
VOG08754	2	2	Xu	REFSEQ hypothetical protein
VOG08755	7	7	Xu	REFSEQ hypothetical protein
VOG08756	12	12	Xu	sp|P21299|PHOSP_SYNV Phosphoprotein
VOG08757	16	16	Xu	REFSEQ terminase small subunit
VOG08758	3	3	Xu	REFSEQ hypothetical protein
VOG08759	6	6	Xu	REFSEQ hypothetical protein
VOG08760	4	4	Xu	REFSEQ hypothetical protein
VOG08761	5	5	Xu	REFSEQ hypothetical protein
VOG08762	7	7	Xu	REFSEQ hypothetical protein
VOG08763	2	2	Xu	REFSEQ hypothetical protein
VOG08764	3	3	Xu	REFSEQ hypothetical protein
VOG08765	2	2	Xu	REFSEQ hypothetical protein
VOG08766	2	2	Xu	REFSEQ hypothetical protein
VOG08767	15	15	Xu	REFSEQ hypothetical protein
VOG08768	7	5	Xu	REFSEQ hypothetical protein
VOG08769	2	2	Xu	sp|O34702|YOTC_BACSU SPbeta prophage-derived uncharacterized protein YotC
VOG08770	2	2	Xu	REFSEQ hypothetical protein
VOG08771	2	2	XhXs	sp|P0CA26|VF123_ASFK5 Uncharacterized protein CP123L
VOG08772	10	10	Xu	REFSEQ hypothetical protein
VOG08773	6	6	Xu	REFSEQ hypothetical protein
VOG08774	5	5	Xu	REFSEQ hypothetical protein
VOG08775	6	6	Xu	REFSEQ hypothetical protein
VOG08776	3	3	Xu	REFSEQ hypothetical protein
VOG08777	3	2	Xu	REFSEQ lectin C-type protein
VOG08778	2	2	Xu	REFSEQ hypothetical protein
VOG08779	6	6	Xu	REFSEQ hypothetical protein
VOG08780	2	2	Xu	REFSEQ hypothetical protein
VOG08781	6	6	Xu	REFSEQ hypothetical protein
VOG08782	2	2	Xu	REFSEQ hypothetical protein
VOG08783	2	2	Xu	REFSEQ hypothetical protein
VOG08784	2	2	Xu	REFSEQ hypothetical protein
VOG08785	6	6	Xu	REFSEQ hypothetical protein
VOG08786	2	2	Xu	REFSEQ hypothetical protein
VOG08787	2	2	Xu	REFSEQ hypothetical protein
VOG08788	6	6	Xu	REFSEQ hypothetical protein
VOG08789	6	6	Xu	REFSEQ hypothetical protein
VOG08790	2	2	Xu	REFSEQ protein E4B
VOG08791	2	2	Xu	REFSEQ hypothetical protein
VOG08792	35	35	Xu	REFSEQ hypothetical protein
VOG08793	3	3	Xu	REFSEQ hypothetical protein
VOG08794	2	2	Xu	REFSEQ hypothetical protein
VOG08795	2	2	Xu	REFSEQ hypothetical protein
VOG08796	2	2	Xu	REFSEQ hypothetical protein
VOG08797	6	6	Xu	REFSEQ hypothetical protein
VOG08798	2	2	Xu	REFSEQ hypothetical protein
VOG08799	2	2	Xu	REFSEQ hypothetical protein
VOG08800	2	2	Xu	REFSEQ protein ORF-C
VOG08801	2	2	Xu	REFSEQ hypothetical protein
VOG08802	2	2	Xu	REFSEQ hypothetical protein
VOG08803	2	2	Xu	REFSEQ hypothetical protein
VOG08804	2	2	Xu	REFSEQ P
VOG08805	2	2	Xu	REFSEQ hypothetical protein
VOG08806	12	12	Xu	REFSEQ hypothetical protein
VOG08807	2	2	Xu	REFSEQ hypothetical protein
VOG08808	2	2	Xu	REFSEQ hypothetical protein
VOG08809	3	3	Xu	REFSEQ hypothetical protein
VOG08810	3	3	Xu	REFSEQ hypothetical protein
VOG08811	2	2	Xu	REFSEQ N6-adenine methyltransferase
VOG08812	8	8	Xu	REFSEQ hypothetical protein
VOG08813	4	4	Xu	REFSEQ iap-like protein
VOG08814	6	6	Xu	REFSEQ hypothetical protein
VOG08815	3	3	XpXrXs	sp|Q6XQC4|TMP_BPT1 Tape measure protein
VOG08816	2	2	Xu	REFSEQ hypothetical protein
VOG08817	4	4	Xu	REFSEQ hypothetical protein
VOG08818	2	2	Xu	REFSEQ hypothetical protein
VOG08819	3	3	Xu	REFSEQ hypothetical protein
VOG08820	2	2	Xu	REFSEQ hypothetical protein
VOG08821	2	2	Xu	REFSEQ hypothetical protein
VOG08822	8	8	Xu	REFSEQ hypothetical protein
VOG08823	3	3	Xu	REFSEQ hypothetical protein
VOG08824	8	8	Xu	REFSEQ hypothetical protein
VOG08825	5	5	Xu	REFSEQ hypothetical protein
VOG08826	15	15	Xu	REFSEQ membrane protein
VOG08827	2	2	Xu	REFSEQ hypothetical protein
VOG08828	11	11	Xu	REFSEQ hypothetical protein
VOG08829	2	2	Xu	sp|Q3V4W1|Y111_ATV Uncharacterized protein ORF111
VOG08830	5	5	Xu	REFSEQ hypothetical protein
VOG08831	4	4	Xu	REFSEQ hypothetical protein
VOG08832	2	2	Xu	REFSEQ hypothetical protein
VOG08833	113	112	Xs	sp|O10365|VP74_NPVOP Protein p74
VOG08834	5	5	Xu	REFSEQ hypothetical protein
VOG08835	2	2	Xu	REFSEQ hypothetical protein
VOG08836	4	4	Xu	REFSEQ hypothetical protein
VOG08837	5	5	Xu	REFSEQ hypothetical protein
VOG08838	2	2	Xu	REFSEQ DnaJ-class molecular chaperone with C-terminal Zn finger domain, putative
VOG08839	2	2	Xu	REFSEQ hypothetical protein
VOG08840	3	3	Xu	REFSEQ hypothetical protein
VOG08841	12	12	Xu	REFSEQ hypothetical protein
VOG08842	10	10	XhXr	sp|Q5UQL3|NDK_MIMIV Nucleoside diphosphate kinase
VOG08843	2	2	Xu	REFSEQ hypothetical protein
VOG08844	5	5	Xu	REFSEQ hypothetical protein
VOG08845	2	2	Xu	REFSEQ hypothetical protein
VOG08846	2	2	Xu	REFSEQ hypothetical protein
VOG08847	31	31	Xu	REFSEQ hypothetical protein
VOG08848	2	2	Xu	REFSEQ hypothetical protein
VOG08849	4	4	Xu	REFSEQ hypothetical protein
VOG08850	4	4	Xu	REFSEQ hypothetical protein
VOG08851	20	18	Xu	REFSEQ hypothetical protein
VOG08852	16	16	Xu	REFSEQ hypothetical protein
VOG08853	14	14	Xu	REFSEQ hypothetical protein
VOG08854	2	2	Xu	REFSEQ hypothetical protein
VOG08855	7	7	Xh	sp|Q5UP06|YR756_MIMIV Uncharacterized protein R756
VOG08856	2	2	Xu	REFSEQ hypothetical protein
VOG08857	3	3	Xu	REFSEQ hypothetical protein
VOG08858	4	4	Xu	REFSEQ hypothetical protein
VOG08859	2	2	Xu	REFSEQ membrane protein
VOG08860	17	17	Xu	REFSEQ hypothetical protein
VOG08861	58	58	Xu	REFSEQ tail terminator
VOG08862	6	6	Xu	REFSEQ hypothetical protein
VOG08863	2	2	Xu	REFSEQ hypothetical protein
VOG08864	2	2	Xu	REFSEQ hypothetical protein
VOG08865	4	4	Xu	REFSEQ hypothetical protein
VOG08866	2	2	Xu	REFSEQ hypothetical protein
VOG08867	3	3	Xu	REFSEQ hypothetical protein
VOG08868	2	2	Xu	REFSEQ hypothetical protein
VOG08869	2	2	Xu	REFSEQ hypothetical protein
VOG08870	10	10	Xu	REFSEQ virion structural protein
VOG08871	3	3	Xu	REFSEQ hypothetical protein
VOG08872	4	4	Xu	REFSEQ hypothetical protein
VOG08873	3	2	Xu	REFSEQ e167
VOG08874	5	5	Xu	REFSEQ hypothetical protein
VOG08875	2	2	Xu	REFSEQ hypothetical protein
VOG08876	4	4	Xu	REFSEQ hypothetical protein
VOG08877	2	2	Xu	REFSEQ hypothetical protein
VOG08878	4	4	Xu	REFSEQ hypothetical protein
VOG08879	2	2	Xu	REFSEQ auxin response factor 6-like protein
VOG08880	26	26	Xu	REFSEQ DUF3164 family protein
VOG08881	9	9	Xu	REFSEQ hypothetical protein
VOG08882	2	2	Xu	REFSEQ hypothetical protein 2
VOG08883	2	2	Xu	REFSEQ hypothetical protein
VOG08884	2	2	Xu	REFSEQ hypothetical protein
VOG08885	2	2	Xu	REFSEQ hypothetical protein
