index	L1	L2	L3	KO	Function	EC	Count
1477	Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00246	frdC; fumarate reductase subunit C		7
1772	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00246	frdC; fumarate reductase subunit C		7
10660	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00246	frdC; fumarate reductase subunit C		7
1992	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K03390	hdrC2; heterodisulfide reductase subunit C2	1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6	3
34392	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08865	PBK; PDZ-binding kinase	2.7.12.2	1
9333	Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	2
9491	Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	2
9538	Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	2
43489	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	2
45103	Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	polC; DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	2
987	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	5.1.99.1	2
1136	Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	5.1.99.1	2
1829	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	5.1.99.1	2
3534	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	5.1.99.1	2
3385	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	3
4363	Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	3
37080	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	3
3430	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00837	ISS1, VAS1; aromatic aminotransferase	2.6.1.-	13
4155	Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00837	ISS1, VAS1; aromatic aminotransferase	2.6.1.-	13
331	Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K00039	rbtD; ribitol 2-dehydrogenase	1.1.1.56	1
696	Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01183	E3.2.1.14; chitinase	3.2.1.14	1
4877	Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K12983	waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase	2.4.1.-	1
36453	Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K12983	waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase	2.4.1.-	1
2198	Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	1
3454	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	1
119	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01616	kgd; multifunctional 2-oxoglutarate metabolism enzyme	2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61	2
1054	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01616	kgd; multifunctional 2-oxoglutarate metabolism enzyme	2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61	2
5291	Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K13995	nicF; maleamate amidohydrolase	3.5.1.107	1
3790	Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K08687	E3.5.1.59; N-carbamoylsarcosine amidase	3.5.1.59	2
40	Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
160	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
855	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
12832	Environmental Information Processing	Signal transduction	HIF-1 signaling pathway [PATH:ko04066]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
19944	Organismal Systems	Endocrine system	Glucagon signaling pathway [PATH:ko04922]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
25272	Human Diseases	Cancer: overview	Central carbon metabolism in cancer [PATH:ko05230]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
33032	Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	1.2.4.1	3
5037	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
36235	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
36570	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
3590	Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	1
7067	Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	1
3497	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00263	E1.4.1.9; leucine dehydrogenase	1.4.1.9	1
3577	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K00263	E1.4.1.9; leucine dehydrogenase	1.4.1.9	1
3019	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01120	cpdP; 3',5'-cyclic-nucleotide phosphodiesterase	3.1.4.17	1
10508	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	2.7.13.3	6
34591	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	2.7.13.3	6
48035	Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	2.7.13.3	6
3018	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01769	E4.6.1.2; guanylate cyclase, other	4.6.1.2	7
10415	Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K11912	ppkA; serine/threonine-protein kinase PpkA	2.7.11.1	4
17677	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K11912	ppkA; serine/threonine-protein kinase PpkA	2.7.11.1	4
34450	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K11912	ppkA; serine/threonine-protein kinase PpkA	2.7.11.1	4
47830	Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K11912	ppkA; serine/threonine-protein kinase PpkA	2.7.11.1	4
1086	Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K11381	bkdA; 2-oxoisovalerate dehydrogenase E1 component	1.2.4.4	5
3500	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K11381	bkdA; 2-oxoisovalerate dehydrogenase E1 component	1.2.4.4	5
7896	Metabolism	Xenobiotics biodegradation and metabolism	Caprolactam degradation [PATH:ko00930]	K01471	nylA; 6-aminohexanoate-cyclic-dimer hydrolase	3.5.2.12	1
9915	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10542	mglA; methyl-galactoside transport system ATP-binding protein	7.5.2.11	18
45840	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10542	mglA; methyl-galactoside transport system ATP-binding protein	7.5.2.11	18
1306	Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:ko00660]	K01703	leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	4.2.1.33 4.2.1.35	2
3568	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K01703	leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	4.2.1.33 4.2.1.35	2
6986	Metabolism	Biosynthesis of other secondary metabolites	Glucosinolate biosynthesis [PATH:ko00966]	K01703	leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	4.2.1.33 4.2.1.35	2
34226	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08827	PRPF4B; serine/threonine-protein kinase PRP4	2.7.11.1	1
40049	Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K08827	PRPF4B; serine/threonine-protein kinase PRP4	2.7.11.1	1
3589	Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	2
7066	Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	2
665	Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K02750	glvC, malP, aglA; alpha-glucoside PTS system EIICB component	2.7.1.208 2.7.1.-	11
10285	Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02750	glvC, malP, aglA; alpha-glucoside PTS system EIICB component	2.7.1.208 2.7.1.-	11
46709	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02750	glvC, malP, aglA; alpha-glucoside PTS system EIICB component	2.7.1.208 2.7.1.-	11
7551	Metabolism	Xenobiotics biodegradation and metabolism	Aminobenzoate degradation [PATH:ko00627]	K03380	E1.14.13.7; phenol 2-monooxygenase (NADPH)	1.14.13.7	1
7742	Metabolism	Xenobiotics biodegradation and metabolism	Toluene degradation [PATH:ko00623]	K03380	E1.14.13.7; phenol 2-monooxygenase (NADPH)	1.14.13.7	1
511	Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K02788	lacE; lactose PTS system EIICB component	2.7.1.207	4
10292	Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02788	lacE; lactose PTS system EIICB component	2.7.1.207	4
46720	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02788	lacE; lactose PTS system EIICB component	2.7.1.207	4
9964	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10017	hisP; histidine transport system ATP-binding protein	7.4.2.1	13
45950	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10017	hisP; histidine transport system ATP-binding protein	7.4.2.1	13
9984	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10021	occP, nocP; octopine/nopaline transport system ATP-binding protein	7.4.2.1	14
45970	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10021	occP, nocP; octopine/nopaline transport system ATP-binding protein	7.4.2.1	14
10007	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10025	aotP; arginine/ornithine transport system ATP-binding protein	7.4.2.1	12
45990	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10025	aotP; arginine/ornithine transport system ATP-binding protein	7.4.2.1	12
4850	Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K12977	lpxE; lipid A 1-phosphatase	3.1.3.-	2
36403	Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K12977	lpxE; lipid A 1-phosphatase	3.1.3.-	2
3740	Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00491	nos; nitric-oxide synthase, bacterial	1.14.14.47	2
3851	Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00491	nos; nitric-oxide synthase, bacterial	1.14.14.47	2
16844	Cellular Processes	Cellular community - eukaryotes	Focal adhesion [PATH:ko04510]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
20103	Organismal Systems	Endocrine system	PPAR signaling pathway [PATH:ko03320]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
23173	Organismal Systems	Development and regeneration	Axon guidance [PATH:ko04360]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
26297	Human Diseases	Cancer: specific types	Endometrial cancer [PATH:ko05213]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
29094	Human Diseases	Infectious disease: bacterial	Shigellosis [PATH:ko05131]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
29792	Human Diseases	Infectious disease: bacterial	Bacterial invasion of epithelial cells [PATH:ko05100]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
34321	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
44169	Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K06272	ILK; integrin-linked kinase	2.7.11.1	1
3762	Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00619	argA; amino-acid N-acetyltransferase	2.3.1.1	3
10506	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	2.7.13.3	7
34590	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	2.7.13.3	7
48033	Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	2.7.13.3	7
8132	Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03049	rpoE1; DNA-directed RNA polymerase subunit E'	2.7.7.6	2
39297	Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03049	rpoE1; DNA-directed RNA polymerase subunit E'	2.7.7.6	2
5753	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	3
24321	Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	3
25681	Human Diseases	Cancer: specific types	Hepatocellular carcinoma [PATH:ko05225]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	3
32659	Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K00355	NQO1; NAD(P)H dehydrogenase (quinone)	1.6.5.2	3
22859	Organismal Systems	Nervous system	Neurotrophin signaling pathway [PATH:ko04722]	K04732	IRAK3; interleukin-1 receptor-associated kinase 3	2.7.11.1	3
34296	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K04732	IRAK3; interleukin-1 receptor-associated kinase 3	2.7.11.1	3
3185	Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01489	cdd, CDA; cytidine deaminase	3.5.4.5	1
8095	Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K01489	cdd, CDA; cytidine deaminase	3.5.4.5	1
2991	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01514	PRUNE, PPX1; exopolyphosphatase	3.6.1.11	2
3356	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4.3.1.17	2
3486	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	4.3.1.17	2
2921	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	6.3.4.18	1
7513	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K07535	badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	1.1.1.-	1
2791	Metabolism	Lipid metabolism	Arachidonic acid metabolism [PATH:ko00590]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
4490	Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
20808	Organismal Systems	Endocrine system	Thyroid hormone synthesis [PATH:ko04918]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
31257	Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
31378	Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
32134	Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K00432	gpx, btuE, bsaA; glutathione peroxidase	1.11.1.9	1
34273	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08838	STK24_25_MST4; serine/threonine-protein kinase 24/25/MST4	2.7.11.1	1
41375	Brite Hierarchies	Protein families: genetic information processing	Membrane trafficking [BR:ko04131]	K08838	STK24_25_MST4; serine/threonine-protein kinase 24/25/MST4	2.7.11.1	1
10168	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02193	ccmA; heme exporter protein A	7.6.2.5	2
46237	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02193	ccmA; heme exporter protein A	7.6.2.5	2
436	Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	17
812	Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	17
10296	Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	17
