#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG06685	6	6	Xu	REFSEQ hypothetical protein
VOG06686	42	42	Xu	REFSEQ hypothetical protein
VOG06687	3	3	Xu	REFSEQ hypothetical protein
VOG06688	6	6	Xu	REFSEQ hypothetical protein
VOG06689	6	6	Xu	REFSEQ hypothetical protein
VOG06690	4	4	Xu	REFSEQ hypothetical protein
VOG06691	3	3	Xu	REFSEQ hypothetical protein
VOG06692	9	6	Xu	REFSEQ hypothetical protein
VOG06693	5	5	Xu	REFSEQ hypothetical protein
VOG06694	4	4	Xu	REFSEQ hypothetical protein
VOG06695	4	4	Xu	REFSEQ hypothetical protein
VOG06696	7	7	Xu	REFSEQ hypothetical protein
VOG06697	99	99	Xu	REFSEQ hypothetical protein
VOG06698	16	16	Xu	REFSEQ hypothetical protein
VOG06699	6	6	Xu	REFSEQ hypothetical protein
VOG06700	12	12	Xu	REFSEQ hypothetical protein
VOG06701	10	10	Xu	REFSEQ hypothetical protein
VOG06702	3	3	Xu	REFSEQ hypothetical protein
VOG06703	59	59	Xu	REFSEQ hypothetical protein
VOG06704	4	4	Xu	REFSEQ hypothetical protein
VOG06705	9	9	Xu	REFSEQ hypothetical protein
VOG06706	7	6	Xu	REFSEQ hypothetical protein
VOG06707	3	3	Xu	REFSEQ hypothetical protein
VOG06708	4	4	Xu	REFSEQ hypothetical protein
VOG06709	12	12	Xu	REFSEQ hypothetical protein
VOG06710	6	6	Xu	REFSEQ hypothetical protein
VOG06711	4	2	Xu	REFSEQ hypothetical protein
VOG06712	4	4	Xu	REFSEQ hypothetical protein
VOG06713	5	4	Xu	REFSEQ hypothetical protein
VOG06714	16	16	Xu	REFSEQ hypothetical protein
VOG06715	4	4	Xu	REFSEQ hypothetical protein
VOG06716	4	4	XpXs	sp|P15076|DNAPR_BPT4 Terminal DNA protecting protein
VOG06717	19	19	Xu	REFSEQ hypothetical protein
VOG06718	14	14	Xu	REFSEQ hypothetical protein
VOG06719	19	19	Xu	REFSEQ hypothetical protein
VOG06720	4	3	Xu	REFSEQ hypothetical protein
VOG06721	30	30	Xu	REFSEQ hypothetical protein
VOG06722	53	52	Xu	REFSEQ hypothetical protein
VOG06723	14	14	Xu	REFSEQ hypothetical protein
VOG06724	4	4	Xu	REFSEQ hypothetical protein
VOG06725	11	11	Xu	REFSEQ hypothetical protein
VOG06726	6	6	Xu	REFSEQ hypothetical protein
VOG06727	7	7	Xu	REFSEQ hypothetical protein
VOG06728	3	3	Xu	sp|O31918|YOQU_BACSU SPbeta prophage-derived uncharacterized protein YoqU
VOG06729	5	5	Xu	REFSEQ hypothetical protein
VOG06730	7	7	Xu	REFSEQ hypothetical protein
VOG06731	3	3	XhXp	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI
VOG06732	5	4	Xu	REFSEQ hypothetical protein
VOG06733	10	10	Xu	REFSEQ hypothetical protein
VOG06734	9	9	Xu	REFSEQ hypothetical protein
VOG06735	12	12	Xu	REFSEQ hypothetical protein
VOG06736	7	7	Xu	REFSEQ hypothetical protein
VOG06737	12	12	Xu	REFSEQ hypothetical protein
VOG06738	4	4	Xu	REFSEQ hypothetical protein
VOG06739	3	3	Xu	REFSEQ hypothetical protein
VOG06740	4	4	Xu	REFSEQ hypothetical protein
VOG06741	6	6	Xu	REFSEQ hypothetical protein
VOG06742	6	6	Xu	REFSEQ hypothetical protein
VOG06743	7	7	Xu	REFSEQ hypothetical protein
VOG06744	12	12	Xu	REFSEQ hypothetical protein
VOG06745	5	5	Xu	REFSEQ hypothetical protein
VOG06746	3	3	Xu	REFSEQ hypothetical protein
VOG06747	3	3	Xu	REFSEQ hypothetical protein
VOG06748	5	5	Xu	REFSEQ hypothetical protein
VOG06749	22	22	Xu	REFSEQ hypothetical protein
VOG06750	3	3	Xu	REFSEQ hypothetical protein
VOG06751	3	3	Xu	REFSEQ hypothetical protein
VOG06752	5	5	Xu	REFSEQ hypothetical protein
VOG06753	3	3	Xu	REFSEQ hypothetical protein
VOG06754	4	4	Xu	REFSEQ hypothetical protein
VOG06755	5	5	Xu	REFSEQ tail spike protein
VOG06756	4	4	Xu	REFSEQ hypothetical protein
VOG06757	3	3	Xu	REFSEQ hypothetical protein
VOG06758	3	3	Xu	REFSEQ hypothetical protein
VOG06759	5	4	Xu	REFSEQ hypothetical protein
VOG06760	12	12	Xu	REFSEQ hypothetical protein
VOG06761	12	12	Xu	REFSEQ methyltransferase
VOG06762	5	5	Xu	REFSEQ hypothetical protein
VOG06763	13	13	Xu	REFSEQ hypothetical protein
VOG06764	11	6	Xu	REFSEQ hypothetical protein
VOG06765	22	20	Xu	REFSEQ hypothetical protein
VOG06766	4	4	Xu	REFSEQ CoA ligase
VOG06767	10	10	Xu	REFSEQ hypothetical protein
VOG06768	3	3	Xu	REFSEQ hypothetical protein
VOG06769	8	8	Xu	REFSEQ hypothetical protein
VOG06770	5	5	Xu	REFSEQ hypothetical protein
VOG06771	4	4	Xu	REFSEQ hypothetical protein
VOG06772	46	46	Xu	REFSEQ hypothetical protein
VOG06773	23	23	Xu	REFSEQ hypothetical protein
VOG06774	9	9	Xu	REFSEQ hypothetical protein
VOG06775	4	4	Xu	REFSEQ hypothetical protein
VOG06776	17	17	Xu	REFSEQ hypothetical protein
VOG06777	5	5	Xu	REFSEQ hypothetical protein
VOG06778	16	16	Xu	REFSEQ hypothetical protein
VOG06779	23	23	Xu	REFSEQ hypothetical protein
VOG06780	7	5	Xu	REFSEQ hypothetical protein
VOG06781	3	3	Xu	REFSEQ hypothetical protein
VOG06782	12	7	Xu	REFSEQ hypothetical protein
VOG06783	7	7	Xu	REFSEQ hypothetical protein
VOG06784	5	5	Xu	REFSEQ hypothetical protein
VOG06785	15	15	Xu	REFSEQ hypothetical protein
VOG06786	7	7	Xu	REFSEQ hypothetical protein
VOG06787	4	4	Xu	REFSEQ hypothetical protein
VOG06788	10	10	Xu	REFSEQ hypothetical protein
VOG06789	24	24	Xu	REFSEQ virion structural protein
VOG06790	8	4	Xu	REFSEQ hypothetical protein
VOG06791	7	7	Xu	REFSEQ hypothetical protein
VOG06792	4	2	Xu	REFSEQ hypothetical protein
VOG06793	17	17	Xu	REFSEQ hypothetical protein
VOG06794	8	8	Xu	REFSEQ hypothetical protein
VOG06795	11	11	Xu	REFSEQ hypothetical protein
VOG06796	4	4	Xu	REFSEQ hypothetical protein
VOG06797	12	12	Xu	REFSEQ hypothetical protein
VOG06798	25	25	Xu	REFSEQ hypothetical protein
VOG06799	12	12	Xu	REFSEQ membrane protein
VOG06800	3	3	Xu	REFSEQ hypothetical protein
VOG06801	4	4	Xu	REFSEQ hypothetical protein
VOG06802	10	10	Xu	REFSEQ hypothetical protein
VOG06803	4	4	Xu	REFSEQ hypothetical protein
VOG06804	10	10	Xu	REFSEQ hypothetical protein
VOG06805	4	2	Xu	REFSEQ hypothetical protein
VOG06806	18	18	Xu	REFSEQ hypothetical protein
VOG06807	15	15	Xu	REFSEQ hypothetical protein
VOG06808	3	3	Xu	REFSEQ hypothetical protein
VOG06809	5	5	Xu	REFSEQ hypothetical protein
VOG06810	12	10	Xu	REFSEQ hypothetical protein
VOG06811	7	7	Xu	REFSEQ hypothetical protein
VOG06812	13	13	Xu	REFSEQ hypothetical protein
VOG06813	7	7	Xu	REFSEQ hypothetical protein
VOG06814	5	5	Xu	REFSEQ hypothetical protein
VOG06815	5	5	Xu	REFSEQ hypothetical protein
VOG06816	10	10	Xu	REFSEQ hypothetical protein
VOG06817	7	7	Xu	REFSEQ hypothetical protein
VOG06818	8	4	Xu	REFSEQ hypothetical protein
VOG06819	4	4	Xu	REFSEQ hypothetical protein
VOG06820	4	4	Xu	REFSEQ hypothetical protein
VOG06821	7	7	Xu	REFSEQ hypothetical protein
VOG06822	5	5	Xu	REFSEQ hypothetical protein
VOG06823	4	4	Xu	REFSEQ hypothetical protein
VOG06824	9	9	Xu	REFSEQ hypothetical protein
VOG06825	8	4	Xu	REFSEQ hypothetical protein
VOG06826	10	10	Xu	REFSEQ hypothetical protein
VOG06827	9	9	Xu	REFSEQ hypothetical protein
VOG06828	4	2	Xu	REFSEQ hypothetical protein
VOG06829	4	4	Xu	REFSEQ GDSL-like lipase
VOG06830	9	9	Xu	REFSEQ hypothetical protein
VOG06831	12	12	Xu	REFSEQ hypothetical protein
VOG06832	4	4	Xu	REFSEQ hypothetical protein
VOG06833	7	7	Xu	REFSEQ membrane protein
VOG06834	5	3	Xu	REFSEQ hypothetical protein
VOG06835	4	4	Xu	REFSEQ membrane associated protein
VOG06836	7	7	Xu	REFSEQ hypothetical protein
VOG06837	8	8	Xu	REFSEQ hypothetical protein
VOG06838	17	17	Xu	REFSEQ hypothetical protein
VOG06839	17	17	Xu	REFSEQ hypothetical protein
VOG06840	4	2	Xu	REFSEQ hypothetical protein
VOG06841	3	3	Xu	REFSEQ hypothetical protein
VOG06842	14	14	Xu	REFSEQ hypothetical protein
VOG06843	9	9	Xu	REFSEQ hypothetical protein
VOG06844	8	4	Xu	REFSEQ hypothetical protein
VOG06845	4	4	Xu	REFSEQ hypothetical protein
VOG06846	3	3	Xu	REFSEQ hypothetical protein
VOG06847	4	4	Xu	REFSEQ hypothetical protein
VOG06848	4	4	Xu	REFSEQ membrane protein
VOG06849	3	3	Xu	REFSEQ hypothetical protein
VOG06850	7	7	Xu	REFSEQ hypothetical protein
VOG06851	4	4	Xu	REFSEQ hypothetical protein
VOG06852	5	5	Xu	REFSEQ hypothetical protein
VOG06853	11	11	Xu	REFSEQ hypothetical protein
VOG06854	6	4	Xu	REFSEQ hypothetical protein
VOG06855	3	3	Xu	REFSEQ hypothetical protein
VOG06856	39	39	Xu	REFSEQ hypothetical protein
VOG06857	7	7	Xu	REFSEQ hypothetical protein
VOG06858	6	6	Xu	REFSEQ hypothetical protein
VOG06859	4	4	Xu	REFSEQ hypothetical protein
VOG06860	4	4	Xu	REFSEQ hypothetical protein
VOG06861	13	13	Xu	REFSEQ hypothetical protein
VOG06862	5	5	Xu	REFSEQ hypothetical protein
VOG06863	10	10	Xu	REFSEQ hypothetical protein
VOG06864	5	3	Xu	REFSEQ hypothetical protein
VOG06865	4	4	Xu	REFSEQ hypothetical protein
VOG06866	5	5	Xu	REFSEQ hypothetical protein
VOG06867	7	7	Xu	REFSEQ hypothetical protein
VOG06868	5	5	Xu	REFSEQ hypothetical protein
VOG06869	8	8	Xu	sp|Q914I9|Y043_SIFVH Uncharacterized protein 43
VOG06870	5	3	Xu	REFSEQ hypothetical protein
VOG06871	7	7	Xu	REFSEQ hypothetical protein
VOG06872	13	13	Xu	REFSEQ hypothetical protein
VOG06873	7	4	Xu	REFSEQ hypothetical protein
VOG06874	6	6	Xu	REFSEQ hypothetical protein
VOG06875	5	3	Xu	REFSEQ hypothetical protein
VOG06876	4	2	Xu	REFSEQ hypothetical protein
VOG06877	7	7	Xu	REFSEQ hypothetical protein
VOG06878	4	4	Xu	REFSEQ hypothetical protein
VOG06879	15	13	Xu	REFSEQ hypothetical protein
VOG06880	4	4	Xu	REFSEQ hypothetical protein
VOG06881	3	3	Xu	REFSEQ hypothetical protein
VOG06882	3	3	Xu	REFSEQ hypothetical protein
VOG06883	3	3	Xu	REFSEQ hypothetical protein
VOG06884	4	4	Xu	REFSEQ hypothetical protein
VOG06885	6	6	Xu	REFSEQ hypothetical protein
VOG06886	6	6	Xu	REFSEQ hypothetical protein
VOG06887	4	2	Xu	REFSEQ hypothetical protein
VOG06888	3	3	Xu	REFSEQ hypothetical protein
VOG06889	3	3	Xu	REFSEQ hypothetical protein
VOG06890	17	17	Xu	REFSEQ hypothetical protein
VOG06891	6	6	Xu	REFSEQ DNA polymerase
VOG06892	4	4	Xu	REFSEQ hypothetical protein
VOG06893	27	27	Xu	REFSEQ hypothetical protein
VOG06894	3	3	XhXp	sp|Q6QGP7|ENLYS_BPT5 L-alanyl-D-glutamate peptidase
VOG06895	3	3	Xu	REFSEQ hypothetical protein
VOG06896	16	16	Xu	REFSEQ 3'-phosphatase, 5'-polynucleotide kinase
VOG06897	4	2	Xu	REFSEQ hypothetical protein
VOG06898	7	7	Xu	REFSEQ hypothetical protein
VOG06899	3	3	Xu	sp|Q914H1|Y061_SIFVH Uncharacterized protein 61
VOG06900	11	11	Xu	REFSEQ hypothetical protein
VOG06901	6	6	Xu	REFSEQ hypothetical protein
VOG06902	4	4	Xu	REFSEQ hypothetical protein
VOG06903	3	3	Xu	REFSEQ hypothetical protein
VOG06904	3	3	Xu	REFSEQ hypothetical protein
VOG06905	7	7	Xu	REFSEQ hypothetical protein
VOG06906	8	5	Xu	REFSEQ tail protein
VOG06907	33	17	Xu	REFSEQ hypothetical protein
VOG06908	12	12	Xu	REFSEQ hypothetical protein
VOG06909	9	9	Xu	REFSEQ hypothetical protein
VOG06910	47	47	Xu	REFSEQ DUF1514 family protein
VOG06911	4	2	Xu	REFSEQ hypothetical protein
VOG06912	4	4	Xu	REFSEQ hypothetical protein
VOG06913	4	4	Xu	REFSEQ hypothetical protein
VOG06914	3	3	Xu	REFSEQ hypothetical protein
VOG06915	3	3	Xu	REFSEQ hypothetical protein
VOG06916	13	13	Xu	REFSEQ tail fiber protein
VOG06917	4	4	Xu	REFSEQ hypothetical protein
VOG06918	16	16	Xu	REFSEQ endonuclease
VOG06919	6	6	Xu	REFSEQ hypothetical protein
VOG06920	5	5	Xu	REFSEQ hypothetical protein
VOG06921	8	6	Xu	REFSEQ hypothetical protein
VOG06922	4	2	Xu	REFSEQ hypothetical protein
VOG06923	14	14	Xu	REFSEQ hypothetical protein
VOG06924	5	5	Xu	REFSEQ hypothetical protein
VOG06925	4	4	Xu	REFSEQ hypothetical protein
VOG06926	3	3	Xu	REFSEQ hypothetical protein
VOG06927	7	4	Xu	REFSEQ hypothetical protein
VOG06928	11	11	Xu	REFSEQ hypothetical protein
VOG06929	4	4	Xu	REFSEQ hypothetical protein
VOG06930	6	6	Xu	REFSEQ hypothetical protein
VOG06931	6	6	Xu	REFSEQ hypothetical protein
VOG06932	9	9	Xu	REFSEQ hypothetical protein
VOG06933	5	5	Xu	REFSEQ hypothetical protein
VOG06934	4	2	Xu	REFSEQ hypothetical protein
VOG06935	5	5	Xu	REFSEQ hypothetical protein
VOG06936	3	3	Xu	REFSEQ hypothetical protein
VOG06937	9	9	Xu	REFSEQ hypothetical protein
VOG06938	21	21	Xu	REFSEQ hypothetical protein
VOG06939	4	4	Xu	REFSEQ hypothetical protein
VOG06940	34	34	Xu	REFSEQ hypothetical protein
VOG06941	3	3	Xu	REFSEQ hypothetical protein
VOG06942	3	3	Xu	REFSEQ alpha,alpha-trehalase
VOG06943	7	7	Xu	REFSEQ hypothetical protein
VOG06944	5	5	Xu	REFSEQ hypothetical protein
VOG06945	9	9	Xu	REFSEQ hypothetical protein
VOG06946	3	3	Xu	REFSEQ hypothetical protein
VOG06947	4	2	Xu	REFSEQ hypothetical protein
VOG06948	3	3	Xu	REFSEQ hypothetical protein
VOG06949	6	6	Xu	REFSEQ hypothetical protein
VOG06950	9	9	Xu	REFSEQ DNA ligase
VOG06951	4	4	Xu	REFSEQ head protein
VOG06952	3	3	Xu	REFSEQ hypothetical protein
VOG06953	5	5	Xu	REFSEQ membrane protein
VOG06954	4	4	Xu	REFSEQ hypothetical protein
VOG06955	3	3	Xu	REFSEQ hypothetical protein
VOG06956	3	3	Xu	REFSEQ hypothetical protein
VOG06957	27	27	Xu	REFSEQ hypothetical protein
VOG06958	6	6	Xu	REFSEQ hypothetical protein
VOG06959	4	4	Xu	REFSEQ hypothetical protein
VOG06960	27	27	Xu	REFSEQ hypothetical protein
VOG06961	8	8	Xu	sp|Q3V4V3|Y220_ATV Uncharacterized protein ORF220
VOG06962	3	3	Xu	sp|P20194|A100_SSV1 Uncharacterized protein A-100
VOG06963	4	4	Xu	REFSEQ hypothetical protein
VOG06964	8	8	Xu	REFSEQ hypothetical protein
VOG06965	12	12	Xu	REFSEQ hypothetical protein
VOG06966	3	3	Xu	REFSEQ hypothetical protein
VOG06967	3	3	Xu	REFSEQ putative protein 580
VOG06968	17	13	Xu	REFSEQ hypothetical protein
VOG06969	10	10	Xu	REFSEQ hypothetical protein
VOG06970	12	12	Xu	REFSEQ hypothetical protein
VOG06971	7	5	Xu	REFSEQ hypothetical protein
VOG06972	7	7	Xs	sp|P22535|CAPSD_BPPRD Major capsid protein P3
VOG06973	6	6	Xu	REFSEQ hypothetical protein
VOG06974	3	3	Xu	REFSEQ hypothetical protein
VOG06975	17	17	XpXrXs	sp|Q9G055|H_BPPHM Minor spike protein H
VOG06976	4	4	Xu	REFSEQ hypothetical protein
VOG06977	6	6	Xu	REFSEQ hypothetical protein
VOG06978	11	11	Xu	REFSEQ hypothetical protein
VOG06979	8	8	Xu	REFSEQ hypothetical protein
VOG06980	12	12	Xu	REFSEQ hypothetical protein
VOG06981	5	5	Xu	REFSEQ hypothetical protein
VOG06982	3	3	Xu	REFSEQ hypothetical protein
VOG06983	3	3	Xu	REFSEQ hypothetical protein
VOG06984	5	5	Xu	REFSEQ hypothetical protein
VOG06985	3	3	Xu	REFSEQ hypothetical protein
VOG06986	12	12	Xu	REFSEQ hypothetical protein
VOG06987	15	15	Xu	REFSEQ hypothetical protein
VOG06988	20	13	Xu	REFSEQ hypothetical protein
VOG06989	7	7	Xu	REFSEQ hypothetical protein
VOG06990	8	8	Xu	REFSEQ portal protein
VOG06991	8	8	Xu	REFSEQ Ig-like domain-containing protein
VOG06992	4	4	Xu	REFSEQ hypothetical protein
VOG06993	8	8	Xu	REFSEQ hypothetical protein
VOG06994	7	7	Xu	REFSEQ hypothetical protein
VOG06995	6	6	Xu	REFSEQ hypothetical protein
VOG06996	6	6	Xu	REFSEQ hypothetical protein
VOG06997	7	7	Xu	REFSEQ hypothetical protein
VOG06998	9	8	Xu	REFSEQ hypothetical protein
VOG06999	6	6	Xu	REFSEQ minor tail protein
VOG07000	28	28	Xu	REFSEQ hypothetical protein
VOG07001	3	3	Xu	REFSEQ hypothetical protein
VOG07002	31	13	Xu	REFSEQ hypothetical protein
VOG07003	28	28	Xu	REFSEQ hypothetical protein
VOG07004	6	3	Xu	REFSEQ hypothetical protein
VOG07005	4	4	Xu	REFSEQ hypothetical protein
VOG07006	19	19	Xu	REFSEQ hypothetical protein
VOG07007	16	8	Xu	REFSEQ hypothetical protein
VOG07008	4	4	Xu	REFSEQ hypothetical protein
VOG07009	6	6	Xu	REFSEQ hypothetical protein
VOG07010	5	5	Xu	REFSEQ hypothetical protein
VOG07011	5	5	Xu	REFSEQ hypothetical protein
VOG07012	3	3	Xu	REFSEQ hypothetical protein
VOG07013	5	5	Xu	REFSEQ hypothetical protein
VOG07014	3	3	Xu	REFSEQ hypothetical protein
VOG07015	7	7	Xu	REFSEQ hypothetical protein
VOG07016	4	4	Xu	REFSEQ acetyltransferase
VOG07017	4	4	Xu	REFSEQ chitosanase
VOG07018	14	14	Xu	REFSEQ hypothetical protein
VOG07019	6	6	Xu	REFSEQ hypothetical protein
VOG07020	4	4	Xu	REFSEQ hypothetical protein
VOG07021	17	17	Xu	REFSEQ hypothetical protein
VOG07022	13	13	Xu	REFSEQ DNA pilot protein VP2
VOG07023	9	9	Xu	REFSEQ hypothetical protein
VOG07024	4	4	Xu	REFSEQ hypothetical protein
VOG07025	14	14	Xu	REFSEQ hypothetical protein
VOG07026	3	3	Xu	REFSEQ hypothetical protein
VOG07027	10	8	Xu	REFSEQ hypothetical protein
VOG07028	3	3	Xu	REFSEQ hypothetical protein
VOG07029	14	7	Xu	REFSEQ virion structural protein
VOG07030	3	3	Xu	REFSEQ tail spike protein
VOG07031	3	3	Xu	REFSEQ host attachment protein P3b
VOG07032	10	10	Xu	REFSEQ hypothetical protein
VOG07033	4	4	Xu	REFSEQ hypothetical protein
VOG07034	16	8	Xu	REFSEQ hypothetical protein
VOG07035	3	3	Xu	REFSEQ hypothetical protein
VOG07036	4	4	Xu	REFSEQ tail protein
VOG07037	37	37	Xu	REFSEQ hypothetical protein
VOG07038	23	23	Xu	REFSEQ hypothetical protein
VOG07039	3	3	Xu	REFSEQ hypothetical protein
VOG07040	34	33	Xu	REFSEQ hypothetical protein
VOG07041	4	4	Xu	REFSEQ hypothetical protein
VOG07042	12	6	Xu	REFSEQ hypothetical protein
VOG07043	3	3	Xu	REFSEQ Appendage
VOG07044	8	8	Xu	REFSEQ hypothetical protein
VOG07045	7	7	Xu	REFSEQ hypothetical protein
VOG07046	3	3	Xu	REFSEQ hypothetical protein
VOG07047	21	13	Xu	REFSEQ hypothetical protein
VOG07048	31	16	Xu	REFSEQ hypothetical protein
VOG07049	9	9	Xu	sp|P0C6K8|A92_SSV1 Uncharacterized protein A-92
VOG07050	29	29	Xu	REFSEQ hypothetical protein
VOG07051	4	4	Xu	REFSEQ hypothetical protein
VOG07052	15	15	Xu	REFSEQ hypothetical protein
VOG07053	3	3	Xu	REFSEQ protein B
VOG07054	3	3	Xu	REFSEQ hypothetical protein
VOG07055	18	16	Xu	REFSEQ hypothetical protein
VOG07056	4	3	Xu	REFSEQ hypothetical protein
VOG07057	3	3	Xu	REFSEQ hypothetical protein
VOG07058	6	3	Xu	REFSEQ hypothetical protein
VOG07059	12	8	Xu	REFSEQ hypothetical protein
VOG07060	4	4	Xu	REFSEQ hypothetical protein
VOG07061	6	6	Xu	sp|Q573F7|Y121_AFV2P Uncharacterized protein ORF121
VOG07062	8	4	Xu	REFSEQ hypothetical protein
VOG07063	3	3	Xu	REFSEQ terminase small subunit
VOG07064	4	4	Xu	REFSEQ hypothetical protein
VOG07065	3	3	Xu	REFSEQ hypothetical protein
VOG07066	8	8	Xu	REFSEQ hypothetical protein
VOG07067	3	3	Xu	REFSEQ hypothetical protein
VOG07068	4	4	Xu	REFSEQ hypothetical protein
VOG07069	5	5	Xu	REFSEQ hypothetical protein
VOG07070	5	3	Xu	REFSEQ hypothetical protein
VOG07071	7	7	Xu	REFSEQ hypothetical protein
VOG07072	3	3	Xu	REFSEQ hypothetical protein
VOG07073	5	5	Xu	REFSEQ hypothetical protein
VOG07074	3	3	Xu	REFSEQ hypothetical protein
VOG07075	3	3	Xu	REFSEQ hypothetical protein
VOG07076	5	5	Xu	REFSEQ hypothetical protein
VOG07077	3	3	Xu	REFSEQ hypothetical protein
VOG07078	3	3	Xu	REFSEQ gp28
VOG07079	9	8	Xu	REFSEQ hypothetical protein
VOG07080	4	2	Xu	REFSEQ hypothetical protein
VOG07081	3	3	Xu	REFSEQ hypothetical protein
VOG07082	3	3	Xu	REFSEQ membrane protein
VOG07083	3	3	Xu	REFSEQ hypothetical protein
VOG07084	15	15	Xu	sp|Q8QL45|Y117_SIRV1 Uncharacterized protein 117
VOG07085	8	8	Xu	REFSEQ hypothetical protein
VOG07086	3	3	Xu	REFSEQ lipoprotein
VOG07087	9	9	Xu	REFSEQ hypothetical protein
VOG07088	28	28	Xu	REFSEQ hypothetical protein
VOG07089	4	2	Xu	REFSEQ hypothetical protein
VOG07090	5	5	Xu	REFSEQ hypothetical protein
VOG07091	5	5	Xu	REFSEQ hypothetical protein
VOG07092	4	4	Xu	REFSEQ hypothetical protein
VOG07093	3	3	Xu	REFSEQ hypothetical protein
VOG07094	3	3	Xu	REFSEQ exonuclease
VOG07095	3	3	Xu	REFSEQ hypothetical protein
VOG07096	4	2	Xu	REFSEQ hypothetical protein
VOG07097	7	5	Xu	REFSEQ hypothetical protein
VOG07098	3	3	Xu	REFSEQ hypothetical protein
VOG07099	3	3	Xu	REFSEQ hypothetical protein
VOG07100	15	15	Xu	REFSEQ hypothetical protein
VOG07101	4	4	Xu	REFSEQ accessory gene regulator B family protein
VOG07102	3	3	Xu	REFSEQ hypothetical protein
VOG07103	4	4	Xu	sp|Q3V4Q0|Y326B_ATV Uncharacterized protein ORF326b
VOG07104	4	4	Xu	REFSEQ hypothetical protein
VOG07105	3	3	Xu	REFSEQ hypothetical protein
VOG07106	10	10	Xu	sp|P20210|C792_SSV1 Uncharacterized protein C-792
VOG07107	13	13	Xu	REFSEQ hypothetical protein
VOG07108	12	12	Xu	REFSEQ hypothetical protein
VOG07109	16	16	Xu	REFSEQ baseplate protein
VOG07110	3	3	Xu	REFSEQ hypothetical protein
VOG07111	5	5	Xu	REFSEQ hypothetical protein
VOG07112	11	11	Xu	REFSEQ hypothetical protein
VOG07113	5	3	Xu	sp|Q8QHP8|Y90_SIRV1 Uncharacterized protein 90
VOG07114	3	3	Xu	REFSEQ hypothetical protein
VOG07115	16	16	Xu	REFSEQ hypothetical protein
VOG07116	3	3	Xu	REFSEQ hypothetical protein
VOG07117	5	5	Xu	sp|Q914M8|Y002_SIFVH Uncharacterized protein 2
VOG07118	8	7	Xu	REFSEQ hypothetical protein
VOG07119	3	3	Xs	sp|Q3V4Q6|Y104B_ATV Structural protein ORF104b
VOG07120	4	4	Xu	REFSEQ hypothetical protein
VOG07121	21	21	Xu	REFSEQ hypothetical protein
VOG07122	5	3	Xu	REFSEQ hypothetical protein
VOG07123	10	10	Xu	REFSEQ hypothetical protein
VOG07124	22	22	Xu	REFSEQ hypothetical protein
VOG07125	4	4	Xu	REFSEQ hypothetical protein
VOG07126	22	20	Xu	REFSEQ hypothetical protein
VOG07127	7	7	Xu	sp|Q8QL33|Y64_SIRV1 Uncharacterized protein 64
VOG07128	4	4	Xu	REFSEQ hypothetical protein
VOG07129	4	4	Xu	REFSEQ hypothetical protein
VOG07130	3	3	Xu	REFSEQ hypothetical protein
VOG07131	5	5	Xu	REFSEQ hypothetical protein
VOG07132	3	3	Xu	REFSEQ hypothetical protein
VOG07133	3	3	Xu	REFSEQ hypothetical protein
VOG07134	5	5	Xu	REFSEQ hypothetical protein
VOG07135	5	5	Xu	REFSEQ hypothetical protein
VOG07136	5	5	Xu	REFSEQ hypothetical protein
VOG07137	4	4	Xu	REFSEQ hypothetical protein
VOG07138	3	3	Xu	REFSEQ hypothetical protein
VOG07139	3	3	Xu	REFSEQ hypothetical protein
VOG07140	3	3	Xu	REFSEQ hypothetical protein
VOG07141	41	27	Xu	REFSEQ hypothetical protein
VOG07142	5	3	Xu	REFSEQ hypothetical protein
VOG07143	6	4	Xu	REFSEQ hypothetical protein
VOG07144	4	4	Xu	REFSEQ hypothetical protein
VOG07145	6	6	Xu	sp|Q573G2|Y085_AFV2P Uncharacterized protein ORF85
VOG07146	14	14	Xh	sp|P20202|B251_SSV1 Uncharacterized protein B-251
VOG07147	6	6	Xu	sp|Q914M6|Y004_SIFVH Uncharacterized protein 4
VOG07148	17	17	Xu	REFSEQ hypothetical protein
VOG07149	3	3	Xu	REFSEQ hypothetical protein
VOG07150	12	12	Xu	REFSEQ hypothetical protein
VOG07151	4	4	Xu	REFSEQ hypothetical protein
VOG07152	3	3	Xu	REFSEQ hypothetical protein
VOG07153	13	13	Xu	REFSEQ hypothetical protein
VOG07154	7	7	Xu	REFSEQ hypothetical protein
VOG07155	5	5	Xu	REFSEQ hypothetical protein
VOG07156	5	5	Xu	REFSEQ tail length tape measure protein
VOG07157	4	4	Xu	REFSEQ hypothetical protein
VOG07158	4	4	Xu	REFSEQ hypothetical protein
VOG07159	3	3	Xu	REFSEQ hypothetical protein
VOG07160	13	13	Xu	REFSEQ hypothetical protein
VOG07161	5	5	Xu	REFSEQ hypothetical protein
VOG07162	5	5	Xu	REFSEQ hypothetical protein
VOG07163	6	3	Xu	REFSEQ hypothetical protein
VOG07164	5	5	Xu	REFSEQ hypothetical protein
VOG07165	3	3	Xu	REFSEQ hypothetical protein
VOG07166	3	3	Xu	REFSEQ hypothetical protein
VOG07167	11	11	Xu	REFSEQ hypothetical protein
VOG07168	4	2	Xu	REFSEQ hypothetical protein
