L1	L2	L3	KO	Function	EC	Count
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02032	ddpF; peptide/nickel transport system ATP-binding protein		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02033	ABC.PE.P; peptide/nickel transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02033	ABC.PE.P; peptide/nickel transport system permease protein		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02034	ABC.PE.P1; peptide/nickel transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02034	ABC.PE.P1; peptide/nickel transport system permease protein		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02036	pstB; phosphate transport system ATP-binding protein	7.3.2.1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02036	pstB; phosphate transport system ATP-binding protein	7.3.2.1	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02037	pstC; phosphate transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02037	pstC; phosphate transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	pstA; phosphate transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	pstA; phosphate transport system permease protein		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K02039	phoU; phosphate transport system protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02040	pstS; phosphate transport system substrate-binding protein		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K02040	pstS; phosphate transport system substrate-binding protein		1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K02040	pstS; phosphate transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02040	pstS; phosphate transport system substrate-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02041	phnC; phosphonate transport system ATP-binding protein	7.3.2.2	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02041	phnC; phosphonate transport system ATP-binding protein	7.3.2.2	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02042	phnE; phosphonate transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02042	phnE; phosphonate transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02044	phnD; phosphonate transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02044	phnD; phosphonate transport system substrate-binding protein		1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	7.3.2.3	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	7.3.2.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	7.3.2.3	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K02046	cysU; sulfate/thiosulfate transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02046	cysU; sulfate/thiosulfate transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02046	cysU; sulfate/thiosulfate transport system permease protein		1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K02047	cysW; sulfate/thiosulfate transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02047	cysW; sulfate/thiosulfate transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02047	cysW; sulfate/thiosulfate transport system permease protein		1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K02048	cysP; sulfate/thiosulfate transport system substrate-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02048	cysP; sulfate/thiosulfate transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02048	cysP; sulfate/thiosulfate transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02071	metN; D-methionine transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02071	metN; D-methionine transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02072	metI; D-methionine transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02072	metI; D-methionine transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02073	metQ; D-methionine transport system substrate-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02073	metQ; D-methionine transport system substrate-binding protein		1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K02078	acpP; acyl carrier protein		1
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	K02078	acpP; acyl carrier protein		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02081	agaR; DeoR family transcriptional regulator, aga operon transcriptional repressor		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02099	araC; AraC family transcriptional regulator, arabinose operon regulatory protein		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K02106	atoE; short-chain fatty acids transporter		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02109	ATPF0B, atpF; F-type H+-transporting ATPase subunit b		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02109	ATPF0B, atpF; F-type H+-transporting ATPase subunit b		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02109	ATPF0B, atpF; F-type H+-transporting ATPase subunit b		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02111	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02111	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02111	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02112	ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02112	ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02112	ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02114	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02114	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02114	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma		1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02116	atpI; ATP synthase protein I		1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	7.1.2.2	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein		1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein		1
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein		1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein		1
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K02169	bioC; malonyl-CoA O-methyltransferase	2.1.1.197	1
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K02170	bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase	3.1.1.85	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02193	ccmA; heme exporter protein A	7.6.2.5	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02193	ccmA; heme exporter protein A	7.6.2.5	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02194	ccmB; heme exporter protein B		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02194	ccmB; heme exporter protein B		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02195	ccmC; heme exporter protein C		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02195	ccmC; heme exporter protein C		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02196	ccmD; heme exporter protein D		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02196	ccmD; heme exporter protein D		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K02197	ccmE; cytochrome c-type biogenesis protein CcmE		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02198	ccmF; cytochrome c-type biogenesis protein CcmF		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K02199	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE		1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K02204	thrB2; homoserine kinase type II	2.7.1.39	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02221	yggT; YggT family protein		1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase	6.3.5.9 6.3.5.11	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02225	cobC1, cobC; cobalamin biosynthesis protein CobC		1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02226	cobC, phpB; alpha-ribazole phosphatase	3.1.3.73	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase	6.3.1.10	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02230	cobN; cobaltochelatase CobN	6.6.1.2	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase	2.7.1.156 2.7.7.62	1
