index	L1	L2	L3	L4	KO	Function	EC	Count
422	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to ethanol II		K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
432	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to ethanol III		K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
470	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
550	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
622	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
6614	21_Cellular response to stress	Response to osmotic stress			K04072	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	5
1678	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00925	ackA; acetate kinase	2.7.2.1	2
1792	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00925	ackA; acetate kinase	2.7.2.1	2
3588	14_Methanogenesis	From acetate			K00925	ackA; acetate kinase	2.7.2.1	2
5480	21_Cellular response to stress	Cellular response to osmotic stress			K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	2.7.13.3	18
5897	21_Cellular response to stress	Regulation of response to osmotic stress			K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	2.7.13.3	18
6460	21_Cellular response to stress	Response to osmotic stress			K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	2.7.13.3	18
5481	21_Cellular response to stress	Cellular response to osmotic stress			K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	2.7.13.3	17
5898	21_Cellular response to stress	Regulation of response to osmotic stress			K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	2.7.13.3	17
6461	21_Cellular response to stress	Response to osmotic stress			K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	2.7.13.3	17
5468	21_Cellular response to stress	Cellular response to osmotic stress			K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	2.7.13.3	11
5885	21_Cellular response to stress	Regulation of response to osmotic stress			K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	2.7.13.3	11
6448	21_Cellular response to stress	Response to osmotic stress			K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	2.7.13.3	11
5503	21_Cellular response to stress	Cellular response to osmotic stress			K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	2.7.13.3	19
5920	21_Cellular response to stress	Regulation of response to osmotic stress			K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	2.7.13.3	19
6483	21_Cellular response to stress	Response to osmotic stress			K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	2.7.13.3	19
1097	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01762	ACS; 1-aminocyclopropane-1-carboxylate synthase	4.4.1.14	1
1766	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K01762	ACS; 1-aminocyclopropane-1-carboxylate synthase	4.4.1.14	1
1889	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2.3.1.191	3
4143	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2.3.1.191	3
2616	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00696	E2.4.1.14; sucrose-phosphate synthase	2.4.1.14	1
4009	19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K00696	E2.4.1.14; sucrose-phosphate synthase	2.4.1.14	1
4893	20_Hydrolysis of polymers	Starch			K00696	E2.4.1.14; sucrose-phosphate synthase	2.4.1.14	1
2910	10_TCA cycle	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)			K01958	PC, pyc; pyruvate carboxylase	6.4.1.1	5
3866	17_Gluconeogenesis	Gluconeogenesis			K01958	PC, pyc; pyruvate carboxylase	6.4.1.1	5
3121	12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Ribose transporter [mD:m00212]	K10441	rbsA; ribose transport system ATP-binding protein	7.5.2.7	49
1896	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K03820	lnt; apolipoprotein N-acyltransferase	2.3.1.269	1
4150	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K03820	lnt; apolipoprotein N-acyltransferase	2.3.1.269	1
100	01_Fermentation	Lysine fermentation to acetate and butyrate			K03431	glmM; phosphoglucosamine mutase	5.4.2.10	1
4881	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K03431	glmM; phosphoglucosamine mutase	5.4.2.10	1
2866	09_Carbohydrate Active enzyme - CAZy	Carbohydrate esterase			K01044	CES1; carboxylesterase 1	3.1.1.1	1
832	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K01760	metC; cysteine-S-conjugate beta-lyase	4.4.1.13	5
874	05_Fatty acid oxidation	Fatty acid activation			K01760	metC; cysteine-S-conjugate beta-lyase	4.4.1.13	5
1095	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01760	metC; cysteine-S-conjugate beta-lyase	4.4.1.13	5
1584	06_Amino acid utilization biosynthesis metabolism	Methionine biosynthesis			K01760	metC; cysteine-S-conjugate beta-lyase	4.4.1.13	5
5490	21_Cellular response to stress	Cellular response to osmotic stress			K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	2.7.13.3	17
5907	21_Cellular response to stress	Regulation of response to osmotic stress			K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	2.7.13.3	17
6470	21_Cellular response to stress	Response to osmotic stress			K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	2.7.13.3	17
1010	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00278	nadB; L-aspartate oxidase	1.4.3.16	1
1177	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	1.1.1.95 1.1.1.399	5
1021	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1079	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1137	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1355	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1402	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1597	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Pyruvate to leucine		K00812	aspB; aspartate aminotransferase	2.6.1.1	2
1765	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00812	aspB; aspartate aminotransferase	2.6.1.1	2
2030	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K00812	aspB; aspartate aminotransferase	2.6.1.1	2
3938	18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K00812	aspB; aspartate aminotransferase	2.6.1.1	2
2636	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00703	glgA; starch synthase	2.4.1.21	1
4898	20_Hydrolysis of polymers	Starch			K00703	glgA; starch synthase	2.4.1.21	1
965	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	6.4.1.4	2
5484	21_Cellular response to stress	Cellular response to osmotic stress			K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	2.7.13.3	20
5901	21_Cellular response to stress	Regulation of response to osmotic stress			K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	2.7.13.3	20
6464	21_Cellular response to stress	Response to osmotic stress			K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	2.7.13.3	20
1100	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K05396	dcyD; D-cysteine desulfhydrase	4.4.1.15	1
2060	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Glutamate		K05396	dcyD; D-cysteine desulfhydrase	4.4.1.15	1
5512	21_Cellular response to stress	Cellular response to osmotic stress			K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	5
5929	21_Cellular response to stress	Regulation of response to osmotic stress			K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	5
6492	21_Cellular response to stress	Response to osmotic stress			K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	5
2196	07_Nucleic acid metabolism	Pyrimidine metabolism			K09903	pyrH; uridylate kinase	2.7.4.22	1
4887	20_Hydrolysis of polymers	Starch			K00012	UGDH, ugd; UDPglucose 6-dehydrogenase	1.1.1.22	1
5043	20_Hydrolysis of polymers	Xylose			K00012	UGDH, ugd; UDPglucose 6-dehydrogenase	1.1.1.22	1
1041	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01948	CPS1; carbamoyl-phosphate synthase (ammonia)	6.3.4.16	1
1447	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01948	CPS1; carbamoyl-phosphate synthase (ammonia)	6.3.4.16	1
1124	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00129	ALDH3; aldehyde dehydrogenase (NAD(P)+)	1.2.1.5	1
5542	21_Cellular response to stress	Cellular response to osmotic stress			K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	2.7.13.3	7
5959	21_Cellular response to stress	Regulation of response to osmotic stress			K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	2.7.13.3	7
6522	21_Cellular response to stress	Response to osmotic stress			K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	2.7.13.3	7
5550	21_Cellular response to stress	Cellular response to osmotic stress			K02491	kinA; two-component system, sporulation sensor kinase A	2.7.13.3	6
5967	21_Cellular response to stress	Regulation of response to osmotic stress			K02491	kinA; two-component system, sporulation sensor kinase A	2.7.13.3	6
6530	21_Cellular response to stress	Response to osmotic stress			K02491	kinA; two-component system, sporulation sensor kinase A	2.7.13.3	6
2105	07_Nucleic acid metabolism	Pyrimidine metabolism			K01937	pyrG, CTPS; CTP synthase	6.3.4.2	1
941	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00253	IVD, ivd; isovaleryl-CoA dehydrogenase	1.3.8.4	2
2528	08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K01576	mdlC; benzoylformate decarboxylase	4.1.1.7	1
5491	21_Cellular response to stress	Cellular response to osmotic stress			K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	2.7.13.3	5
5908	21_Cellular response to stress	Regulation of response to osmotic stress			K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	2.7.13.3	5
6471	21_Cellular response to stress	Response to osmotic stress			K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	2.7.13.3	5
1536	06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K10206	E2.6.1.83; LL-diaminopimelate aminotransferase	2.6.1.83	3
3265	12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Manganese/iron transporter [mD:m00243]	K09820	ABC.MN.A; manganese/iron transport system ATP-binding protein		2
97	01_Fermentation	Lysine fermentation to acetate and butyrate			K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
217	01_Fermentation	Pyruvate fermentation to butanol			K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
252	01_Fermentation	Acetyl-coA fermentation to butyrate II (clostridium)			K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
362	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetone		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
384	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
503	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
606	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
619	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
3589	14_Methanogenesis	From acetate			K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
3930	18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfoacetaldehyde degradation		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
3935	18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K00625	E2.3.1.8, pta; phosphate acetyltransferase	2.3.1.8	6
5482	21_Cellular response to stress	Cellular response to osmotic stress			K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	2.7.13.3	1
5899	21_Cellular response to stress	Regulation of response to osmotic stress			K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	2.7.13.3	1
6462	21_Cellular response to stress	Response to osmotic stress			K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	2.7.13.3	1
3228	12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein		2
1223	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	4.3.1.19	2
1573	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine biosynthesis			K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	4.3.1.19	2
1976	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K13237	DECR2, SPS19; 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal	1.3.1.124	1
1285	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K04103	ipdC; indolepyruvate decarboxylase	4.1.1.74	3
63	01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K03778	ldhA; D-lactate dehydrogenase	1.1.1.28	1
67	01_Fermentation	Heterolactic fermentation			K03778	ldhA; D-lactate dehydrogenase	1.1.1.28	1
106	01_Fermentation	Mixed acid fermentation			K03778	ldhA; D-lactate dehydrogenase	1.1.1.28	1
449	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K03778	ldhA; D-lactate dehydrogenase	1.1.1.28	1
5495	21_Cellular response to stress	Cellular response to osmotic stress			K07697	kinB; two-component system, sporulation sensor kinase B	2.7.13.3	2
5912	21_Cellular response to stress	Regulation of response to osmotic stress			K07697	kinB; two-component system, sporulation sensor kinase B	2.7.13.3	2
6475	21_Cellular response to stress	Response to osmotic stress			K07697	kinB; two-component system, sporulation sensor kinase B	2.7.13.3	2
